id,centre_id,subject,chapter,concept,difficulty,par_time_sec,body_en,options_en,answer_index,created_at,image_url,source,hidden,tamil_question_text,tamil_options,tamil_explanation,tamil_status,tamil_confidence_notes,tamil_drafted_at,tamil_approved_at,tamil_approved_by,tamil_validation_result,tamil_error_log,body_ta,options_ta,explanation_ta,explanation_en,language,status,body,options,explanation,verifier_raw,verifier_index
c70b3535-5b89-4a78-82cd-78fed050fd9b,,Biology,Structural Organisation in Animals,Structural Organisation in Animals,Medium,50,Which one of the following animals has two separate circulatory pathways?,"[""Shark"",""Frog"",""Lizard"",""Whale""]",3,2026-06-07T18:10:43.842376+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
8d3ee26e-5f11-4900-bc53-2152707218ce,,Biology,Structural Organisation in Animals,Cell junctions,Medium,50,The function of a gap junction is to:,"[""Stop substances leaking across a tissue"",""Cement neighbouring cells together"",""Facilitate communication between adjoining cells for rapid transfer of ions and small molecules"",""Separate two cells from each other""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
b06cffb0-d13b-4ea7-ac4a-c0a4a90e8c9e,,Biology,Structural Organisation in Animals,Excretion in cockroach,Medium,50,The body cells of a cockroach discharge their nitrogenous waste into the haemolymph mainly as:,"[""Calcium carbonate"",""Ammonia"",""Potassium urate"",""Urea""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
6a47e2fc-e100-4cef-bd0a-811660185f55,,Biology,Structural Organisation in Animals,Structural Organisation in Animals,Medium,60,Which type of tissue correctly matches with its location?,"[""Tissue Location Smooth muscle Wall of intestine"",""Tissue Location Areolar tissue Tendons"",""Tissue Location 63 Transitional epithelium Tip of nose"",""Tissue Location Cuboidal epithelium Lining of stomach""]",0,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
bd2384aa-0589-498d-ae1a-a74e7f3176b8,,Biology,The Living World,The Living World,Medium,60,Nomenclature is governed by certain universal rules. Which one of the following is contrary to the rules of nomenclature?,"[""Biological names can be written in any language"",""The first words in a biological name represents the genus name, and the second is a specific epithet"",""The names are written in Latin and are italicized"",""When written by hand, the names are to be underlined""]",0,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
b7ebbb84-0d1b-46e5-8382-ab6a28329c90,,Biology,Transport in Plants,Water absorption,Medium,45,Roots play an insignificant role in the absorption of water in:,"[""Wheat"",""Sunflower"",""Pistia"",""Pea""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
075c4a46-7a42-4b1e-9c00-37cf39423c07,,Biology,Transport in Plants,Root pressure,Medium,50,Root pressure develops mainly because of:,"[""Increase in transpiration"",""Active absorption"",""Low osmotic potential in soil"",""Passive absorption""]",1,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
60bd8eb8-2ae0-4fda-bac6-20dda82c0dbe,,Biology,Transport in Plants,Ascent of sap,Medium,50,The column of water in the xylem vessels of tall trees does not break under its own weight because of:,"[""Positive root pressure"",""Dissolved sugars in water"",""The tensile strength of water"",""Lignification of xylem vessels""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
db5a088a-6dcb-4cc7-b6b1-476506faccb4,,Chemistry,Alcohols Phenols and Ethers,Reimer-Tiemann reaction,Medium,50,The reaction of phenol with chloroform in the presence of dilute sodium hydroxide finally introduces which functional group?,"[""-CHCl2"",""-CHO"",""-CH2Cl"",""-COOH""]",1,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
6eddf245-8620-4049-8d4c-af8eb8e0aedd,,Chemistry,Alcohols Phenols and Ethers,Alcohols Phenols and Ethers,Medium,60,The reaction Can be classified as:,"[""Williamson ether synthesis reaction"",""Alcohol formation reaction"",""Dehydration reaction"",""Williamson alcohol synthesis reaction""]",0,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
dca86001-b41a-46e2-90b8-829f08d81757,,Chemistry,Aldehydes Ketones and Carboxylic Acids,Addition-elimination reactions,Medium,60,The reaction of a carbonyl compound with which reagent involves nucleophilic addition followed by elimination of water?,"[""Hydrocyanic acid"",""Sodium hydrogen sulphite"",""A Grignard reagent"",""Hydrazine in a feebly acidic solution""]",3,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
14e3d242-746d-44c0-a83e-4fdda36d07da,,Chemistry,Aldehydes Ketones and Carboxylic Acids,Aldehydes Ketones and Carboxylic Acids,Medium,60,,"["""","""","""",""""]",2,2026-06-08T15:42:26.385093+00:00,https://jddspbkfdndqouukapqa.supabase.co/storage/v1/object/public/question-images/79205635-407c-4745-9d95-894132351557.png,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
87967037-ef4c-4766-9072-0f6e582ab314,,Chemistry,Aldehydes Ketones and Carboxylic Acids,Aldehydes Ketones and Carboxylic Acids,Medium,60,"Among the following, the correct order of acidity is:","[""HClO3 < HClO4 < HClO2 < HClO"",""HClO < HClO2 < HClO3 < HClO4"",""HClO2 < HClO < HClO3 < HClO4"",""HClO4 < HClO2 < HClO < HClO3""]",1,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
6e07e327-35e8-4a9f-9e09-63c112b2d633,,Chemistry,Aldehydes Ketones and Carboxylic Acids,Aldehydes Ketones and Carboxylic Acids,Medium,60,"The correct statement regarding a carbonyl compound with a hydrogen atom on its alpha carbon, is:","[""A carbonyl compound with a hydrogen atom on its alpha-carbon never equilibrates with its corresponding enol."",""A carbonyl compound with a hydrogen atom on its alpha-carbon rapidly equilibrates with its corresponding enol and this process is known as aldehyde-ketone equilibration."",""A carbonyl compound with a hydrogen atom on its alpha-carbon rapidly equilibrates with its corresponding enol and this process is known as carbonylation."",""A carbonyl compound with a hydrogen atom on its alpha-carbon rapidly equilibrates with its corresponding enol and this process is known as keto-enol tautomerism.""]",3,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
5c176400-98f1-4c73-a073-e3a07710750f,,Chemistry,Aldehydes Ketones and Carboxylic Acids,Aldehydes Ketones and Carboxylic Acids,Medium,60,The product formed by the reaction of an aldehyde with a primary amine is:,"[""Schiff base"",""Ketone"",""Carboxylic acid"",""Aromatic acid""]",0,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
c8ab5ba1-72f8-434d-a409-6ddafb932528,,Chemistry,Atomic Structure,Atomic number,Easy,40,The atomic number of an element equals the number of:,"[""neutrons in the nucleus"",""protons in the nucleus"",""nucleons in the nucleus"",""electrons in the outer shell""]",1,2026-06-18T05:57:33.734323+00:00,,pyq,false,,,,approved,,,,,,,ஒரு தனிமத்தின் அணு எண் எதன் எண்ணிக்கைக்கு சமம்?,"[""நியூட்ரான்களின் எண்ணிக்கை"",""புரோட்டான்களின் எண்ணிக்கை"",""நியூக்ளியான்களின் எண்ணிக்கை"",""வெளி கவசத்தில் உள்ள எலக்ட்ரான்கள்""]","அணு எண் (Z) = புரோட்டான்களின் எண்ணிக்கை, இது நடுநிலை அணுவில் எலக்ட்ரான்களின் எண்ணிக்கைக்கு சமம்.","Atomic number (Z) = number of protons, which equals the number of electrons in a neutral atom.",en,live,,,,,
14a15a76-faec-4526-a844-28a4c6231eca,,Chemistry,Biomolecules,Biomolecules,Medium,60,In a protein molecule various amino acids are linked together by:,"[""α-glycosidic bond"",""β- glycosidic bond"",""Peptide bond"",""Dative bond""]",2,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
cc25347d-0414-414b-a438-d6d4b69a7915,,Chemistry,Biomolecules,Biomolecules,Medium,60,"The correct statement regarding RNA and DNA, respectively is:","[""The sugar component in RNA is arabinose and the sugar component in DNA is 2’-deoxyribose."",""The sugar component in RNA is ribose and the sugar component in DNA is 2’-deoxyribose."",""The sugar component in RNA is arabinose and the sugar component in DNA is ribose."",""The sugar component in RNA is 2’-deoxyribose and the sugar component in DNA is arabinose.""]",1,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
ec7d651a-7cfb-4d02-b97a-b8bd0680b615,,Chemistry,Biomolecules,Biomolecules,Medium,60,Which one given below is a non-reducing sugar?,"[""Maltose"",""Lactose"",""Glucose"",""Sucrose""]",3,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
8b755fe1-3677-495c-9d74-bba8cd333ba4,,Chemistry,Chemical Bonding and Molecular Structure,Bond order and stability,Medium,75,"The correct decreasing order of stability of O2, O2-, O2+ and O2(2-) is:","[""O2 > O2+ > O2(2-) > O2-"",""O2- > O2(2-) > O2+ > O2"",""O2+ > O2 > O2- > O2(2-)"",""O2(2-) > O2- > O2 > O2+""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
ec44fd16-7c6c-478e-b2d0-664fe838ac78,,Chemistry,Chemical Bonding and Molecular Structure,Isostructural species,Medium,60,In which of the following pairs are both species NOT isostructural?,"[""NH3 and PH3"",""XeF4 and XeO4"",""SiCl4 and PCl4+"",""Diamond and silicon carbide""]",1,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
e4836cfb-a4fd-4c10-8e30-ff47a4437f0a,,Chemistry,Chemical Bonding and Molecular Structure,Chemical Bonding and Molecular Structure,Medium,60,"Consider the molecules CH4, NH3 and H2O. Which of the given statements is false?","[""The H – C – H bond angle in CH4, the H – N – H bond angle in NH3, and the H – O – H bond angle in H2O are all greater than 90o."",""The H – O – H bond angle in H2O is larger than the H – C – H bond angle in CH4."",""The H – O – H bond angle in H2O is smaller than the H – N – H bond angle in NH3."",""The H – C – H bond angle in CH4 is larger than the H – N – H bond angle in NH3.""]",1,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
eb90f263-7354-4818-a1a1-c1befede22f2,,Chemistry,Chemical Bonding and Molecular Structure,Chemical Bonding and Molecular Structure,Medium,60,Match the compounds given in column I with the hybridization and shape given in column II and mark the correct option. 38 Column I Column II (a) XeF6 (i) Distorted octahedral (b) XeO3 (ii) Square planar (c) XeOF4 (iii) Pyramidal (d) XeF4 (iv) Square pyramidal,"[""(a) (b) (c) (i) (iii) (iv) (d) (ii)"",""(a) (b) (c) (i) (ii) (iv) (d) (iii)"",""(a) (b) (c) (iv) (iii) (i) (d) (ii)"",""(a) (b) (c) (iv) (i) (ii) (d) (iii)""]",0,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
ec99478e-5883-4dd3-a202-ac544b390fc2,,Chemistry,Chemical Bonding and Molecular Structure,Chemical Bonding and Molecular Structure,Medium,60,The correct statement regarding the basicity of aryl amines is:,"[""Aryl amines are generally less basic than alkyl amines because the nitrogen lone-pair electrons are delocalized by interaction with the aromatic ring π electron system."",""Aryl amines are generally more basic than alkyl amines because the nitrogen lone-pair electrons are not delocalized by interaction with the aromatic ring π electron system."",""Aryl amines are generally more basic than alkyl amines because of aryl group."",""Aryl amines are generally more basic than alkyl amines, because the nitrogen atom in aryl amines is sp- hybridized.""]",0,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
5254945d-0b86-470a-8770-73d6601ad6da,,Chemistry,Chemical Bonding and Molecular Structure,Chemical Bonding and Molecular Structure,Medium,60,Predict the correct order among the following:,"[""Lone pair – lone pair > lone pair – bond pair > bond pair – bond pair"",""Lone pair – lone pair > bond pair – bond pair > lone pair – bond pair"",""Bond pair – bond pair > lone pair – bond pair > lone pair – lone pair"",""Lone pair – bond pair > bond pair – bond pair > lone pair – lone pair""]",0,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
86e7d3f7-2508-4dc0-a9db-8e2dc85b76de,,Chemistry,Chemical Bonding and Molecular Structure,Chemical Bonding and Molecular Structure,Medium,60,The hybridization involved in the complex [Ni(CN)4]2- is (atomic number of Ni = 28):,"[""d2sp2"",""d2sp3"",""dsp2"",""sp3""]",2,2026-06-07T18:10:43.842376+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
0b71c8b3-d736-497a-b35b-f31939fac264,,Chemistry,Chemical Kinetics,Zero order reaction,Medium,90,The rate constant of the reaction A -> B is 0.6 x 10^-3 mol per second. If the concentration of A is 5 M then the concentration of B after 20 minutes is:,"[""0.36 M"",""0.72 M"",""1.08 M"",""3.60 M""]",1,2026-06-07T18:10:43.842376+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
e98ea9ec-86c7-4524-b7ea-acf7c800dc8f,,Chemistry,Chemical Kinetics,Chemical Kinetics,Medium,60,The rate of a first-order reaction is 0.04 mol l−1s−1 at 10 second and 0.03 mol l−1s−1 at 20 seconds after initiation of the reaction. The half-life period of the reaction is:,"[""24.1 s"",""34.1 s"",""44.1 s"",""54.1 s""]",0,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
096dfaf8-ea82-4d7a-ad86-9be61433d548,,Chemistry,Chemistry in Everyday Life,Chemistry in Everyday Life,Medium,60,Which of the following is an analgesic?,"[""Novalgin"",""Penicillin"",""Streptomycin"",""Chloromycetin""]",0,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
d16bdbb6-01ff-4185-9afb-3a3b2743f1de,,Chemistry,Classification of Elements and Periodicity,Electron gain enthalpy,Medium,75,The formation of the oxide ion O2-(g) from an oxygen atom is energetically unfavourable even though O2- is isoelectronic with neon. This is because:,"[""Oxygen is more electronegative"",""Addition of an electron to oxygen gives a larger ion"",""Electron repulsion outweighs the stability gained by achieving a noble gas configuration"",""The O- ion has a smaller size than the oxygen atom""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
ecaa544a-9d3b-45f0-8a75-01e8767928b2,,Chemistry,Classification of Elements and Periodicity,Classification of Elements and Periodicity,Medium,60,In which of the following options the order of arrangement does not agree with the variation of property indicated against it? 31,"[""Al3+ < Mg2+ < Na+ < F− (increasing ionic size)"",""B < C < N < O (increasing first ionization enthalpy)"",""I < Br < Cl < F (increasing electron gain enthalpy)"",""Li < Na < K < Rb (increasing metallic radius)""]",1,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
2a4620ac-1189-42a4-888b-1e3bf5f4ac2e,,Chemistry,Classification of Elements and Periodicity,Classification of Elements and Periodicity,Medium,60,The strong reducing behaviour of H3PO2 is due to the:,"[""High oxidation state of phosphorus"",""Presence of two -OH groups and one P-H bond"",""Presence of one -OH group and two P-H bonds"",""High electron gain enthalpy of phosphorus""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
8a92bb1b-b862-4b2c-9477-b6d9b7d97806,,Chemistry,Coordination Compounds,Coordination and oxidation number,Medium,75,The sum of the coordination number and the oxidation number of the metal M in the complex [M(en)2(C2O4)]Cl (en = ethylenediamine) is:,"[""7"",""8"",""9"",""6""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
f5585fb5-4585-428e-b8b4-0378eba93ad9,,Chemistry,Coordination Compounds,IUPAC nomenclature of complexes,Medium,50,The IUPAC name of the complex ion [Fe(CN)6]3- is:,"[""Tricyanoferrate (III) ion"",""Hexacyanidoferrate (III) ion"",""Hexacyanoiron (III) ion"",""Hexacyanitoferrate (III) ion""]",1,2026-06-07T18:10:43.842376+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
33cd6b5e-bf77-41f9-8c04-a8a271f364cf,,Chemistry,Coordination Compounds,Isomerism in complexes,Medium,75,The number of possible isomers for the complex [Co(en)2Cl2]Cl (en = ethylenediamine) is:,"[""3"",""4"",""2"",""1""]",0,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
f1b5cf99-b196-4375-8485-0cfcea4cc21a,,Chemistry,Coordination Compounds,Coordination Compounds,Medium,60,Which of the following has longest C – O bond length? (Free C – O bond length in CO is 1.128 Å).,"[""Ni(CO)4"",""[Co(CO)4]⊖"",""[Fe(CO)4]2−"",""[Mn(CO)6]+""]",2,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
e42b7878-d7e5-4c3c-9a22-3a4d97c994a4,,Chemistry,Equilibrium,Relation between equilibrium constants,Medium,60,"If the equilibrium constant for N2(g) + O2(g) <=> 2NO(g) is K, the equilibrium constant for (1/2)N2(g) + (1/2)O2(g) <=> NO(g) is:","[""K"",""K squared"",""square root of K"",""half of K""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
7695974e-839a-4c6c-ae85-6aaf2a03262f,,Chemistry,Equilibrium,Buffer solutions,Medium,60,Which one of the following pairs of solutions is not an acidic buffer?,"[""H2CO3 and Na2CO3"",""H3PO4 and Na3PO4"",""HClO4 and NaClO4"",""CH3COOH and CH3COONa""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
d148497c-d68e-454b-950d-ad1b70ee02ff,,Chemistry,Equilibrium,Strong and weak electrolytes,Easy,40,An aqueous solution of which of the following compounds is the best conductor of electric current?,"[""Ammonia NH3"",""Fructose C6H12O6"",""Acetic acid C2H4O2"",""Hydrochloric acid HCl""]",3,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
99c45e18-ee77-4c41-8847-0bb872360f34,,Chemistry,Equilibrium,pH of mixtures,Medium,90,What is the pH of the resulting solution when equal volumes of 0.1 M NaOH and 0.01 M HCl are mixed?,"[""7.0"",""1.04"",""12.65"",""2.0""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
90b2791f-c1b0-4b4a-8706-ee12bba457c1,,Chemistry,Equilibrium,Equilibrium,Medium,60,"MY and NY3, two nearly insoluble salts, have the same Ksp values of 6.2 × 10−13 at room temperature. Which statement would be true in regard to MY and NY3?","[""The molar solubilities of MY and NY3 in water are identical."",""The molar solubility of MY in water is less than that of NY3."",""The salts MY and NY3 are more soluble in 0.5 M KY than in pure water."",""The addition of the salt of KY to solution of MY and NY3 will have no effect on their solubilities.""]",1,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
481f091d-3627-4899-b23c-4e4ea8a23d95,,Chemistry,Equilibrium,Equilibrium,Medium,60,The pressure of H2 required to make the potential of H2 – electrode zero in pure water at 298 k is:,"[""10−14 atm"",""10−12 atm"",""10−10 atm"",""10−4 atm""]",0,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
ea6cfc91-95fd-46ca-8232-86a9d7bf6661,,Chemistry,Equilibrium,Equilibrium,Medium,60,"Which of the following statements about the composition of the vapour over an ideal 1 : 1 molar mixture of benzene and toluene is correct? Assume that the temperature is constant at 25𝑜𝐶. (Given vapour pressure data at 25𝑜𝐶, benzene = 12.8 kPa, toluene = 3.85 kPa)","[""The vapour will contain a higher percentage of benzene."",""The vapour will contain a higher percentage of toluene."",""The vapour will contain equal amounts of benzene and toluene."",""Not enough information is given to make a prediction.""]",0,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
248a6207-a488-4ee5-8083-0618006ea5ef,,Chemistry,General Principles of Isolation of Elements,General Principles of Isolation of Elements,Medium,60,Match items of column I with the items of column II and assign the correct code: Column I Column II (a) Cyanide process (i) Ultrapure Ge (b) Froth floatation process (ii) Dressing of ZnS (c) Electrolytic reduction (iii) Extraction of Al (d) Zone refining (iv) Extraction of Au (v) Purification of Ni,"[""(a) (b) (c) (iv) (ii) (iii) (d) (i)"",""(a) (b) (c) (ii) (iii) (i) (d) (v)"",""(a) (b) (c) (i) (ii) (iii) (d) (iv)"",""(a) (b) (c) (iii) (iv) (v) (d) (i)""]",0,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
88db860b-8cd1-4a48-b667-424f9b2ee00b,,Chemistry,Haloalkanes and Haloarenes,SN1 reaction stereochemistry,Medium,60,In an SN1 reaction on a chiral centre there is:,"[""100% retention"",""100% inversion"",""100% racemization"",""Inversion more than retention leading to partial racemization""]",3,2026-06-07T18:10:43.842376+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
c8c6f687-499d-40cb-b9de-91f92bff0037,,Chemistry,Haloalkanes and Haloarenes,Haloalkanes and Haloarenes,Medium,60,For the following reactions: a. 𝐶𝐻3𝐶𝐻2𝐶𝐻2𝐵𝑟 + 𝐾𝑂𝐻 → 𝐶𝐻3𝐶𝐻 = 𝐶𝐻2 + 𝐾𝐵𝑟 + 𝐻2𝑂 b. 43 c. Which of the following statements is correct?,"[""a and b are elimination reactions and c is addition reaction."",""a is elimination, b is substitution and c is addition reaction."",""a is elimination, b and c are substitution reactions."",""a is substitution, b and c are addition reactions.""]",1,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
072aedeb-7452-47d9-9145-5ba06c6990b3,,Chemistry,Hydrocarbons,Hydrocarbons,Medium,60,,"["""","""","""",""""]",3,2026-06-08T15:42:24.05061+00:00,https://jddspbkfdndqouukapqa.supabase.co/storage/v1/object/public/question-images/126a6545-ff52-4372-ab70-c7bac08b7cdf.png,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
b7e96465-844b-4995-a8b3-c489138050e6,,Chemistry,Hydrocarbons,Hydrocarbons,Medium,60,,"["""","""","""",""""]",2,2026-06-08T15:42:25.268501+00:00,https://jddspbkfdndqouukapqa.supabase.co/storage/v1/object/public/question-images/8ad71bd2-c584-45be-8014-2b1ba618d23a.png,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
04cc01a7-446e-42c7-af32-da31f88bde83,,Chemistry,Hydrocarbons,Hydrocarbons,Medium,75,Aniline CANNOT be prepared by which of the following methods?,"[""Reduction of nitrobenzene with H2/Pd in ethanol"",""Treating potassium phthalimide with chlorobenzene then hydrolysis with aqueous NaOH"",""Hydrolysis of phenyl isocyanide with an acidic solution"",""Degradation of benzamide with bromine in alkaline solution""]",1,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
220ae620-e15b-4757-af2f-b1d6f26a0015,,Chemistry,Hydrocarbons,Hydrocarbons,Medium,60,,"["""","""","""",""""]",3,2026-06-08T15:42:27.683258+00:00,https://jddspbkfdndqouukapqa.supabase.co/storage/v1/object/public/question-images/f7e3b1b0-d9ea-4431-8f25-c2c7a80c66cc.png,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
f1721dab-4a59-448e-8860-34cf960dba08,,Chemistry,Hydrocarbons,Hydrocarbons,Medium,60,In the reaction X and Y are:,"[""X = 1 – Butyne ; Y = 3 – Hexyne"",""X = 2 – Butyne ; Y = 3 – Hexyne"",""X = 2 – Butyne ; Y = 2 – Hexyne"",""X = 1 – Butyne ; Y = 2 – Hexyne""]",0,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
f4a6d1b0-a9e6-4ed0-af59-df9101ae2920,,Chemistry,Hydrocarbons,Hydrocarbons,Medium,60,"Consider the nitration of benzene using mixed conc. H2SO4 and HNO3. If a large amount of KHSO4 is added to the mixture, the rate of nitration will be:","[""Faster"",""Slower"",""Unchanged"",""Doubled""]",1,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
b20d59f6-09ca-4226-8de4-7d2f3ffbe1a2,,Chemistry,Hydrocarbons,Hydrocarbons,Medium,60,"The correct statement regarding the comparison of staggered and eclipsed conformations of ethane, is:","[""The staggered conformation of ethane is less stable than eclipsed conformation, because staggered conformation has torsional strain."",""The eclipsed conformation of ethane is more stable than staggered conformation, because eclipsed conformation has no torsional strain."",""The eclipsed conformation of ethane is more stable than staggered conformation even though the eclipsed conformation has torsional strain."",""The staggered conformation of ethane is more stable than eclipsed conformation, because staggered conformation has no torsional strain.""]",3,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
80d69ffd-0263-4875-86c8-9b128c55fa67,,Chemistry,Hydrogen,Hydrogen,Medium,50,The oxidation of benzene by V2O5 in the presence of air produces:,"[""Benzoic acid"",""Benzaldehyde"",""Benzoic anhydride"",""Maleic anhydride""]",3,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
4dcab482-dd91-4acb-99f9-d8703bab400c,,Chemistry,Organic Chemistry - Some Basic Principles and Techniques,Organic Chemistry - Some Basic Principles and Techniques,Medium,75,The number of structural isomers possible for the molecular formula C3H9N is:,"[""2"",""3"",""4"",""5""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
52e468e7-c153-4f79-8b99-130f5b4c2631,,Chemistry,Organic Chemistry - Some Basic Principles and Techniques,Nucleophiles and electrophiles,Easy,45,Which of the following statements is NOT correct for a nucleophile?,"[""Nucleophiles attack low electron density sites"",""Nucleophiles are not electron seeking"",""A nucleophile is a Lewis acid"",""Ammonia is a nucleophile""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
768d2ad2-bade-4b8c-b094-ad614bf7ee31,,Chemistry,Organic Chemistry - Some Basic Principles and Techniques,Optical isomerism,Easy,40,The two optically active stereo-structures of CH3-CHOH-COOH are called:,"[""Enantiomers"",""Mesomers"",""Diastereomers"",""Atropisomers""]",0,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
cfbfe153-a286-432c-9ff6-f3c960087c91,,Chemistry,Organic Chemistry - Some Basic Principles and Techniques,Organic Chemistry - Some Basic Principles and Techniques,Medium,60,,"["""","""","""",""""]",1,2026-06-08T15:43:25.13975+00:00,https://jddspbkfdndqouukapqa.supabase.co/storage/v1/object/public/question-images/b57f1d71-cc92-481e-9e7a-24be9b9aed63.png,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
69bdcabb-25bf-413d-9291-c44f018259ab,,Chemistry,Polymers,Condensation polymers,Easy,40,Caprolactam is used for the manufacture of:,"[""Terylene"",""Nylon-6,6"",""Nylon-6"",""Teflon""]",2,2026-06-07T18:10:43.842376+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
ee812f54-d367-4e55-8788-b0687932d28a,,Chemistry,Polymers,Polymers,Medium,60,Nutural rubber has:,"[""All cis – configuration"",""All trans – configuration"",""Alternate cis – and trans – configuration 33"",""Random cis – and trans – configuration""]",0,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
