id,attempt_id,question_id,picked_index,time_sec,first_answer_index
a0130c80-6302-42e7-a6e6-b078e27acedb,85144c68-e8fc-478f-adb8-da11c486c1f3,c70e03a0-99b6-4409-9e3b-d06dc7cb9fc6,3,45,
9dd23186-fd57-43d3-8203-24d0abb3d101,85144c68-e8fc-478f-adb8-da11c486c1f3,0eca6843-08a4-40d8-aaba-a2901fed9112,0,64,
efc0fd4c-f02a-45e3-8877-a57bd99e1d24,8037b16c-9f75-4d97-a33a-dc42a4179b6f,c5da9760-d486-4072-9997-894a4d9cd2c9,1,57,
708a4fbd-c850-4967-9c14-7c6423268e2e,8037b16c-9f75-4d97-a33a-dc42a4179b6f,e747d074-7e23-4a8a-937c-739136584e2e,0,39,
46df896d-54f8-4729-8c4d-694e1a5161b0,fbef9592-d1da-4c44-8561-edfc7fb26a83,c83da3ac-ca8f-4534-8607-318dac1b1f8a,3,38,
7f5b1978-30c1-4053-aeb3-b2d039f10f1b,fbef9592-d1da-4c44-8561-edfc7fb26a83,2379646f-fc39-4551-aa4b-3eedfdc7e18a,0,45,
f24468bf-eef2-493b-b5ea-2cb7bd4a8855,a71ad0f9-306e-449a-821d-d4e65f156e60,654243e3-7af9-4e73-8cc0-0dadbbd5c96a,1,80,
d48dc657-f0b9-4555-8dbf-5811a7b9cefd,a71ad0f9-306e-449a-821d-d4e65f156e60,2379646f-fc39-4551-aa4b-3eedfdc7e18a,,18,
b3e6b006-7875-4546-bbe1-160c92284ce4,a71ad0f9-306e-449a-821d-d4e65f156e60,e747d074-7e23-4a8a-937c-739136584e2e,0,49,
bd417eee-0438-4487-a61d-cc0ac2bfd68b,26b219af-2d9f-4ed5-b564-43eb1f3e3d5b,2f7287f5-a947-4697-987c-1887f5eac2b6,1,117,
72dedc69-bb6d-43a4-8376-0c25501e8806,26b219af-2d9f-4ed5-b564-43eb1f3e3d5b,74581fcc-8dd0-4e2b-969c-d4bab76ec9cb,3,38,
89464021-581f-4a3d-8aa8-a45a36328f38,a624c8b2-c7a4-4342-a5cf-d15f3deeabed,c83da3ac-ca8f-4534-8607-318dac1b1f8a,1,57,
103cb3ef-f948-45a1-ac16-1b06ba8c2c4a,a624c8b2-c7a4-4342-a5cf-d15f3deeabed,654243e3-7af9-4e73-8cc0-0dadbbd5c96a,1,60,
925ae83d-6b7e-40c1-b5d6-bbe5c9066fc2,9a67d4e9-5aaf-45bd-bf14-00e9d6d397e1,c5da9760-d486-4072-9997-894a4d9cd2c9,2,52,
58b8a3c5-7d50-49d1-a02c-7f62390c8e68,9a67d4e9-5aaf-45bd-bf14-00e9d6d397e1,2379646f-fc39-4551-aa4b-3eedfdc7e18a,2,59,
dddb1017-f13d-4e1f-8f7d-9eee40270e26,d6af6412-91c9-4db5-a183-d3c18a007dad,c83da3ac-ca8f-4534-8607-318dac1b1f8a,1,81,
c33a9124-ac8b-4ce9-8090-25a45d7cc2e0,d6af6412-91c9-4db5-a183-d3c18a007dad,c5da9760-d486-4072-9997-894a4d9cd2c9,1,41,
818ca1f1-a502-4159-be5e-f3c088965e05,d6af6412-91c9-4db5-a183-d3c18a007dad,2379646f-fc39-4551-aa4b-3eedfdc7e18a,2,26,
3e0481a5-ad8f-490a-884b-e0d183b758f6,8029db7b-6752-4cf6-ad1c-ab0e0594685f,2379646f-fc39-4551-aa4b-3eedfdc7e18a,0,44,
96bfea22-ebce-4f0f-bab5-6fff579341d9,8029db7b-6752-4cf6-ad1c-ab0e0594685f,c83da3ac-ca8f-4534-8607-318dac1b1f8a,,13,
3d8c189b-17a2-4995-8a3d-46846bb42476,8029db7b-6752-4cf6-ad1c-ab0e0594685f,c5da9760-d486-4072-9997-894a4d9cd2c9,1,33,
a945b07a-f21f-44c8-9735-e9d9e3fc95e0,d49118dd-d99b-4d67-ac99-97ef040664e4,c83da3ac-ca8f-4534-8607-318dac1b1f8a,,30,
4d8cfdd7-d5fb-4676-97ea-f0e0690bec06,d49118dd-d99b-4d67-ac99-97ef040664e4,c5da9760-d486-4072-9997-894a4d9cd2c9,1,44,
a4f1f120-5faf-40b7-b0e9-4b4f35cb7458,d49118dd-d99b-4d67-ac99-97ef040664e4,2379646f-fc39-4551-aa4b-3eedfdc7e18a,2,47,
d44ee6b2-3ea1-40a2-ac03-7c048d50c72c,718d62be-87df-4387-ad47-d5f5cab32e6b,fdae9fff-d8e5-4bae-bc95-36b2007e5fea,3,54,
36930119-fc74-472b-aee3-0a68b422015b,718d62be-87df-4387-ad47-d5f5cab32e6b,cf13ce3b-17a9-490b-b3d9-2fb828b4362a,1,81,
9e9c1318-03ce-4ded-ab1d-a40de5dc8cda,1c592250-261c-4c6e-9105-7f098910764c,654243e3-7af9-4e73-8cc0-0dadbbd5c96a,2,48,
361b97ce-14c8-4008-8648-2984225b6658,1c592250-261c-4c6e-9105-7f098910764c,c83da3ac-ca8f-4534-8607-318dac1b1f8a,1,27,
96152763-6b1d-4dba-b6f9-c1f3239a43bd,1c592250-261c-4c6e-9105-7f098910764c,c5da9760-d486-4072-9997-894a4d9cd2c9,1,70,
14fb5d47-c063-49a1-aa07-85be69a62de9,bc4f4fff-487e-4fac-a07d-467261f1f213,654243e3-7af9-4e73-8cc0-0dadbbd5c96a,1,58,
934cfe7d-3e27-4605-8f22-b3a685dc29f7,bc4f4fff-487e-4fac-a07d-467261f1f213,2379646f-fc39-4551-aa4b-3eedfdc7e18a,0,26,
3ba6db4b-7f80-4219-903a-87c2191bc1b1,bc4f4fff-487e-4fac-a07d-467261f1f213,c5da9760-d486-4072-9997-894a4d9cd2c9,1,28,
148a09f2-57c0-485c-87c5-0316fddd3fc8,e3082c58-ce7e-47a8-be26-bb9841eba7fe,2f7287f5-a947-4697-987c-1887f5eac2b6,3,12,
a04841a0-7df7-48ef-9122-db1a9277ca7d,e3082c58-ce7e-47a8-be26-bb9841eba7fe,74581fcc-8dd0-4e2b-969c-d4bab76ec9cb,2,63,
89ac3c3f-dd1b-4963-94a5-c1ab1b348bad,35aba085-3b36-4978-b5a1-4b091bbf2913,c5da9760-d486-4072-9997-894a4d9cd2c9,1,45,
7bbf9288-ddd1-471d-92f0-d3b61bf3e446,35aba085-3b36-4978-b5a1-4b091bbf2913,654243e3-7af9-4e73-8cc0-0dadbbd5c96a,1,51,
6612537e-b82f-4257-b8a9-18e1b76ceb35,35aba085-3b36-4978-b5a1-4b091bbf2913,c83da3ac-ca8f-4534-8607-318dac1b1f8a,1,34,
5ec65777-6f29-4e0a-974a-d65c598a6724,cf375bc3-8955-4c6c-ae75-cbbb2a1ac21f,74581fcc-8dd0-4e2b-969c-d4bab76ec9cb,2,70,
15a8bdb9-d81a-4c9a-a6a5-2c87a28e565e,cf375bc3-8955-4c6c-ae75-cbbb2a1ac21f,2f7287f5-a947-4697-987c-1887f5eac2b6,1,85,
e38a9692-054f-488f-968f-53790beb20f0,442460e6-2fe4-4532-bc91-667e2830b2b7,0eca6843-08a4-40d8-aaba-a2901fed9112,0,70,
79ad48b3-8ef7-4ae1-b22f-22781d234db2,442460e6-2fe4-4532-bc91-667e2830b2b7,48e7e4f9-e1ed-4546-bb7f-57fa29e65f4a,0,58,
5fe0e338-74c6-4f12-be3b-f7f916c0bd96,ff3cb15a-3691-4205-82ac-e390f0c9ea45,2379646f-fc39-4551-aa4b-3eedfdc7e18a,2,41,
e9e26a64-7548-4fea-9ebe-0f038266fd7c,ff3cb15a-3691-4205-82ac-e390f0c9ea45,c83da3ac-ca8f-4534-8607-318dac1b1f8a,1,25,
c2e06f52-2150-4b58-ae9d-6a248c42bf32,ff3cb15a-3691-4205-82ac-e390f0c9ea45,654243e3-7af9-4e73-8cc0-0dadbbd5c96a,0,35,
81f3c9d6-0b2d-4b4d-a280-3d35107e304f,ff3cb15a-3691-4205-82ac-e390f0c9ea45,c5da9760-d486-4072-9997-894a4d9cd2c9,3,49,
722510cf-83d6-42cb-b615-959032050ed4,1b70e4c6-b289-4569-95cf-1f40cfac068d,74581fcc-8dd0-4e2b-969c-d4bab76ec9cb,2,64,
d33b4d55-e557-49a7-9ef7-81346ec28d52,1b70e4c6-b289-4569-95cf-1f40cfac068d,2f7287f5-a947-4697-987c-1887f5eac2b6,1,64,
3174d243-9687-49b9-b678-d35454af0624,eeb6eb01-c34c-48e8-aea6-9787df6a5632,48e7e4f9-e1ed-4546-bb7f-57fa29e65f4a,0,56,
25805b6d-7a05-4782-88c9-fd6c859fda0c,eeb6eb01-c34c-48e8-aea6-9787df6a5632,cf13ce3b-17a9-490b-b3d9-2fb828b4362a,1,89,
ff7535db-231c-4c8f-a395-965cd125da49,b02a90f5-417c-48d1-849c-51a0fa02ad1a,6ebf5a0e-a115-436d-878e-d89a36bc7a36,1,80,
d51d1603-8179-4b9d-8887-c468895cad66,b02a90f5-417c-48d1-849c-51a0fa02ad1a,4f6d4c43-72a8-44b1-bbe3-ffb820ea57f0,3,54,
ee9627cf-abcc-4e60-b021-3f22325a5b67,42e7f39e-901b-4a82-b33d-cd9a22e7f0d5,07b6c580-38a1-4402-bdf9-f08a2a4258aa,2,55,
b747ddde-1ec0-4df5-b19b-5c8ffb417b8f,42e7f39e-901b-4a82-b33d-cd9a22e7f0d5,6ebf5a0e-a115-436d-878e-d89a36bc7a36,1,62,
e4860bc1-032b-43f1-80c4-6ed010926301,42e7f39e-901b-4a82-b33d-cd9a22e7f0d5,4f6d4c43-72a8-44b1-bbe3-ffb820ea57f0,3,67,
487dd987-f635-4d48-b8dc-1c1982b055ae,5874a5a1-a740-42ed-a38c-d2c00dc46841,6ebf5a0e-a115-436d-878e-d89a36bc7a36,1,71,
4551b82e-6498-455a-a290-430d59960daa,5874a5a1-a740-42ed-a38c-d2c00dc46841,07b6c580-38a1-4402-bdf9-f08a2a4258aa,2,54,
845d1b72-4695-417b-879d-57e946bf3c07,5a0aa703-756b-4c01-be10-63c7aeaf4175,807a6fd2-9c97-46c4-9bb8-5e74cfa6de13,,42,
300fdd50-d5ab-40c6-a5bb-c8a54353a978,5a0aa703-756b-4c01-be10-63c7aeaf4175,005a39ca-5aa8-4e8f-a227-e05ece70b59a,2,72,
5c75e54c-4581-43cb-af32-2f28d469d863,8e499c67-6016-405e-b54c-c3d6a4d5499f,675a36a7-6ea2-440a-9b91-c6c7fb2e29e7,1,68,
90b0d0c3-0de0-4b6c-be28-91022296e953,8e499c67-6016-405e-b54c-c3d6a4d5499f,807a6fd2-9c97-46c4-9bb8-5e74cfa6de13,3,45,
fb9ff39d-c45b-47a6-8c60-08bc8f53ce27,f66e5e96-50ca-4c73-8532-ba2b10790506,675a36a7-6ea2-440a-9b91-c6c7fb2e29e7,1,57,
3b8c60d2-4218-451a-80f1-d3aa9841a005,f66e5e96-50ca-4c73-8532-ba2b10790506,1c19218b-4883-4e17-98b3-21a417ddcc6b,2,51,
341f38fa-bdec-4a2e-89fe-0d26f9818bd4,f66e5e96-50ca-4c73-8532-ba2b10790506,807a6fd2-9c97-46c4-9bb8-5e74cfa6de13,3,37,
8210e6e8-b738-4cb3-bb98-d8e10ce5afad,f66e5e96-50ca-4c73-8532-ba2b10790506,005a39ca-5aa8-4e8f-a227-e05ece70b59a,2,54,
ddac4bb3-69c9-4d51-9491-71daa99ddc46,e586c167-48f5-495d-bc55-c160b3f188b1,1aa6b643-74d6-42bf-9e8d-6eba460896df,1,70,
022d88ad-6bf7-4687-a834-15438c51a93e,e586c167-48f5-495d-bc55-c160b3f188b1,0eca6843-08a4-40d8-aaba-a2901fed9112,0,58,
e804ffc5-5927-4a79-b0ac-b7a3ee2792d5,627ac37c-0203-4f34-a898-a79416b063bb,4f6d4c43-72a8-44b1-bbe3-ffb820ea57f0,,22,
6d67071f-48a6-4e5a-a605-ce19f919ffde,627ac37c-0203-4f34-a898-a79416b063bb,07b6c580-38a1-4402-bdf9-f08a2a4258aa,0,28,
c2a3ef39-1ac7-4b14-94bb-c66ad8255942,94759582-5a5c-4840-90b9-5754f649d388,807a6fd2-9c97-46c4-9bb8-5e74cfa6de13,,25,
011fc402-a2fd-4621-8ebb-8c55dcf23a12,94759582-5a5c-4840-90b9-5754f649d388,005a39ca-5aa8-4e8f-a227-e05ece70b59a,2,57,
bb3d592a-12ca-4ae3-b92b-6730f729d592,94759582-5a5c-4840-90b9-5754f649d388,675a36a7-6ea2-440a-9b91-c6c7fb2e29e7,2,78,
84c99c12-97c4-4e97-88ca-b4ebd080f708,94759582-5a5c-4840-90b9-5754f649d388,1c19218b-4883-4e17-98b3-21a417ddcc6b,2,54,
b0848a6d-97ea-4094-ab1c-c7f48418280e,9e7bfde6-3232-4808-9456-9ffbb7d0aede,0eca6843-08a4-40d8-aaba-a2901fed9112,0,101,
50ea2b90-5fa2-4be5-8469-c0773288c1fd,c1ff8287-d5d0-4169-887e-02e2209b7be6,6ebf5a0e-a115-436d-878e-d89a36bc7a36,1,74,
4e18d615-1d6f-4c2d-a568-2e9f82fd6dbb,c1ff8287-d5d0-4169-887e-02e2209b7be6,4f6d4c43-72a8-44b1-bbe3-ffb820ea57f0,3,102,
591abbf0-f0be-4e6d-a958-1c1d3a186bae,c1ff8287-d5d0-4169-887e-02e2209b7be6,07b6c580-38a1-4402-bdf9-f08a2a4258aa,2,27,
6434f7bd-9460-4614-a544-1c6e7ea2a7b8,cd1ce7b5-6abf-415b-9824-1478390e85c5,675a36a7-6ea2-440a-9b91-c6c7fb2e29e7,1,87,
2dc69b08-4f99-43a3-b141-3238242b8090,cd1ce7b5-6abf-415b-9824-1478390e85c5,807a6fd2-9c97-46c4-9bb8-5e74cfa6de13,1,67,
48c72656-5fba-4e72-9aa6-eed3a5289ed3,239ffc6c-aac3-46a9-8be8-711351001eb2,cf13ce3b-17a9-490b-b3d9-2fb828b4362a,1,37,
3d17c18c-461a-4ad3-8a8b-244a7f120840,239ffc6c-aac3-46a9-8be8-711351001eb2,fdae9fff-d8e5-4bae-bc95-36b2007e5fea,1,54,
4acc8c12-23af-43c4-9fde-c72e891ce7e0,92ca29c3-218b-406f-afea-b28cc8a02a94,2f7287f5-a947-4697-987c-1887f5eac2b6,1,122,
feb949e9-1e52-44ab-830a-9143730c99b1,f034a82d-9fe3-496f-8aab-8690563d122f,807a6fd2-9c97-46c4-9bb8-5e74cfa6de13,3,60,
7b4c80d7-37e0-41dc-9f7f-340eae3d806c,f034a82d-9fe3-496f-8aab-8690563d122f,1c19218b-4883-4e17-98b3-21a417ddcc6b,2,34,
2b701530-a4a7-4152-853a-945409afcad6,738e29a7-4094-4242-98ba-d9c5a276c7d5,1aa6b643-74d6-42bf-9e8d-6eba460896df,1,46,
5df2cc7b-7388-4b3d-87aa-a4d9ceb0de9d,738e29a7-4094-4242-98ba-d9c5a276c7d5,fdae9fff-d8e5-4bae-bc95-36b2007e5fea,0,71,
9ba3bc65-eebd-4406-82a3-02ef1bd6880e,738e29a7-4094-4242-98ba-d9c5a276c7d5,cf13ce3b-17a9-490b-b3d9-2fb828b4362a,1,57,
ff7340d4-4fcd-4a32-b9bc-2aa1a706acec,c1c4ac17-9032-44a6-9677-ffdde397a9cb,6ebf5a0e-a115-436d-878e-d89a36bc7a36,1,41,
23dd315a-5dab-49d1-8d1a-feec439aff68,f372daca-341d-4b72-900f-2b42ac54c159,675a36a7-6ea2-440a-9b91-c6c7fb2e29e7,1,84,
300d4cee-fc73-4987-8289-50fa33fed594,f372daca-341d-4b72-900f-2b42ac54c159,807a6fd2-9c97-46c4-9bb8-5e74cfa6de13,3,72,
70e4cde4-50d3-4b0e-a5b2-de6f5caf605f,b96bfec4-6d87-421b-9f67-315e5c23c29b,6ebf5a0e-a115-436d-878e-d89a36bc7a36,1,39,
c7030019-dd0f-488a-907a-99927c0f21a2,47823ded-0b9f-4645-bc8e-e165f0621960,6ebf5a0e-a115-436d-878e-d89a36bc7a36,3,64,
859f9311-cb46-4a5c-a26f-95344e668280,47823ded-0b9f-4645-bc8e-e165f0621960,4f6d4c43-72a8-44b1-bbe3-ffb820ea57f0,3,49,
e10e95ba-6bd2-4508-9f69-ffe6c2d5ece3,47823ded-0b9f-4645-bc8e-e165f0621960,07b6c580-38a1-4402-bdf9-f08a2a4258aa,,28,
1dca94af-ee81-4f9a-81d2-0725ff0ee36e,c11467f8-fe28-4be8-b17f-bf02851551f2,1c19218b-4883-4e17-98b3-21a417ddcc6b,3,39,
7e33e253-15f4-4c65-a24c-18ffd4ead34d,c11467f8-fe28-4be8-b17f-bf02851551f2,005a39ca-5aa8-4e8f-a227-e05ece70b59a,2,50,
ad615345-020d-48bd-8b28-da6a6d5a253b,18fd7c1f-c15f-4cb5-b17b-b06f3d01684d,c70e03a0-99b6-4409-9e3b-d06dc7cb9fc6,3,109,
dd39c54a-7643-4309-ae1b-94cf374cac2b,18fd7c1f-c15f-4cb5-b17b-b06f3d01684d,1aa6b643-74d6-42bf-9e8d-6eba460896df,1,34,
d207bb09-a1e1-4577-870a-265bb2b13635,18fd7c1f-c15f-4cb5-b17b-b06f3d01684d,0eca6843-08a4-40d8-aaba-a2901fed9112,0,45,
9ff54cda-9bd9-4c86-a345-5da5028795d8,18fd7c1f-c15f-4cb5-b17b-b06f3d01684d,fdae9fff-d8e5-4bae-bc95-36b2007e5fea,,24,
5bc0840d-60a6-46e8-af35-770cf4fda206,fe1179df-d4c5-4711-8f44-33faf95020b9,74581fcc-8dd0-4e2b-969c-d4bab76ec9cb,,22,
f203f97b-5505-411c-b499-843478e9c4fe,9d65c654-c473-4a8a-9270-b4ea9d64804e,fdae9fff-d8e5-4bae-bc95-36b2007e5fea,1,72,
dfaa7855-1ca7-4714-a2af-87bd38a6dc9d,9d65c654-c473-4a8a-9270-b4ea9d64804e,c70e03a0-99b6-4409-9e3b-d06dc7cb9fc6,3,61,
86d6ab42-f26b-42c5-8f67-0afa75326fd2,9d65c654-c473-4a8a-9270-b4ea9d64804e,1aa6b643-74d6-42bf-9e8d-6eba460896df,1,37,
9a0e6c82-c149-4b77-b796-8450ab7c8845,4cb40967-2035-4496-830a-0eb761e80ff2,4f6d4c43-72a8-44b1-bbe3-ffb820ea57f0,0,46,
8dec88e4-dc67-459c-b4fa-92adac6e6a82,4cb40967-2035-4496-830a-0eb761e80ff2,6ebf5a0e-a115-436d-878e-d89a36bc7a36,2,58,
3e58c717-de20-4fad-95f6-c5f5bf048311,7c9a01d6-2073-4add-a572-ded31c8eec7b,005a39ca-5aa8-4e8f-a227-e05ece70b59a,2,74,
591c2c86-ce78-49f9-aa99-09bc9bbb4ae2,7c9a01d6-2073-4add-a572-ded31c8eec7b,807a6fd2-9c97-46c4-9bb8-5e74cfa6de13,,40,
50b136ff-9329-4bf5-a896-9df148384527,7c9a01d6-2073-4add-a572-ded31c8eec7b,1c19218b-4883-4e17-98b3-21a417ddcc6b,2,43,
8ddbeb8b-0e74-46a8-a745-f1705a78baff,fb7d080f-9e5a-4bd7-8001-97ea3f69b9b2,c70e03a0-99b6-4409-9e3b-d06dc7cb9fc6,3,63,
4c25f655-34f2-43d7-afc6-c1a3decf6d1d,fb7d080f-9e5a-4bd7-8001-97ea3f69b9b2,48e7e4f9-e1ed-4546-bb7f-57fa29e65f4a,3,34,
86b6ea3c-d951-4bda-bf28-54761756fbeb,fb7d080f-9e5a-4bd7-8001-97ea3f69b9b2,cf13ce3b-17a9-490b-b3d9-2fb828b4362a,1,61,
f514784f-0ca7-4f57-9aa9-f3d45667b07e,fb7d080f-9e5a-4bd7-8001-97ea3f69b9b2,1aa6b643-74d6-42bf-9e8d-6eba460896df,2,67,
26b45da8-bff6-467e-952b-d945369e2167,9c28b6b6-7173-4db3-ba67-08544f183312,4f6d4c43-72a8-44b1-bbe3-ffb820ea57f0,3,90,
f80b0104-2e3d-488a-b2bf-9c97b77d2fea,7a97758c-c3ab-48bc-af72-df56bb333692,1c19218b-4883-4e17-98b3-21a417ddcc6b,2,57,
5dd157f5-048b-48bc-997d-2f239ea5fd3f,7a97758c-c3ab-48bc-af72-df56bb333692,807a6fd2-9c97-46c4-9bb8-5e74cfa6de13,3,77,
39371447-2f98-4bba-86b9-1887a8546b11,05ff6f1d-bafa-43ce-89b0-fa4e68f9367e,07b6c580-38a1-4402-bdf9-f08a2a4258aa,0,38,
e525ea73-979e-4e65-8cfe-20d33f19eeec,05ff6f1d-bafa-43ce-89b0-fa4e68f9367e,6ebf5a0e-a115-436d-878e-d89a36bc7a36,1,59,
75a639fd-757a-4e4a-8372-e118d19d4273,26ec5fdf-abae-4cd3-8968-c91f8ed43e86,005a39ca-5aa8-4e8f-a227-e05ece70b59a,3,60,
c4f0ebd1-b483-487a-bf2c-2b7a662dead8,26ec5fdf-abae-4cd3-8968-c91f8ed43e86,1c19218b-4883-4e17-98b3-21a417ddcc6b,1,48,
c863c698-bac8-4565-9713-6a6ae1c6ede6,4ea55299-48e1-4e23-b66a-4772d547d162,48e7e4f9-e1ed-4546-bb7f-57fa29e65f4a,0,75,
20064007-3d37-4f05-abf7-af8a1423983e,4ea55299-48e1-4e23-b66a-4772d547d162,fdae9fff-d8e5-4bae-bc95-36b2007e5fea,2,88,
15aa729f-0191-414c-9ff7-b7b21134d664,4ea55299-48e1-4e23-b66a-4772d547d162,c70e03a0-99b6-4409-9e3b-d06dc7cb9fc6,3,83,
d7fe3374-56bf-4b32-ae8c-a336ae78937d,4ea55299-48e1-4e23-b66a-4772d547d162,1aa6b643-74d6-42bf-9e8d-6eba460896df,1,70,
9785543e-e687-4da2-a475-6ad9bd966c24,326770af-dfce-4733-a9fa-23c3611e23c0,2f7287f5-a947-4697-987c-1887f5eac2b6,1,114,
da361cbc-be0f-4e1c-9b86-512ecafa4ba3,326770af-dfce-4733-a9fa-23c3611e23c0,74581fcc-8dd0-4e2b-969c-d4bab76ec9cb,2,69,
069967ff-f355-42da-b9c6-541a0b5eb911,35f2d4e8-21a8-47ae-8371-194cfa3262e8,675a36a7-6ea2-440a-9b91-c6c7fb2e29e7,1,74,
0edd96e8-47cd-4441-b5cb-087b7fa1c407,35f2d4e8-21a8-47ae-8371-194cfa3262e8,807a6fd2-9c97-46c4-9bb8-5e74cfa6de13,3,43,
083c4e7d-dc5d-467d-92e7-d5ebdca49da8,35f2d4e8-21a8-47ae-8371-194cfa3262e8,1c19218b-4883-4e17-98b3-21a417ddcc6b,2,41,
2518a33b-d1a6-4142-8ff9-c1317a293902,35f2d4e8-21a8-47ae-8371-194cfa3262e8,005a39ca-5aa8-4e8f-a227-e05ece70b59a,2,46,
3d91668d-e147-4820-8f59-113d44f83c9b,d0bf2df0-8ebe-41e7-b068-5645b0760833,6ebf5a0e-a115-436d-878e-d89a36bc7a36,3,10,
43cd2e20-4007-4eae-a8b0-0f81b22fd9b6,d0bf2df0-8ebe-41e7-b068-5645b0760833,4f6d4c43-72a8-44b1-bbe3-ffb820ea57f0,3,40,
accc9599-c3b7-4c9e-be7f-eea72d896edb,859c14cb-e292-40a5-8689-bd91048aa5b0,005a39ca-5aa8-4e8f-a227-e05ece70b59a,1,38,
b2026edd-ea4e-4b12-89ce-f5dbec4de1c8,859c14cb-e292-40a5-8689-bd91048aa5b0,675a36a7-6ea2-440a-9b91-c6c7fb2e29e7,3,89,
8a9173bb-7685-477c-9d18-d2075b23bc10,859c14cb-e292-40a5-8689-bd91048aa5b0,1c19218b-4883-4e17-98b3-21a417ddcc6b,2,72,
4765c013-548c-4a14-9313-295f24709a52,3ba57df7-b36b-45ce-a0b3-24a8583b8345,fdae9fff-d8e5-4bae-bc95-36b2007e5fea,3,78,
52680709-e4a0-450c-a74f-e57032f4e702,3ba57df7-b36b-45ce-a0b3-24a8583b8345,c70e03a0-99b6-4409-9e3b-d06dc7cb9fc6,3,85,
001f697f-abea-4577-b24e-81db02006435,3ba57df7-b36b-45ce-a0b3-24a8583b8345,48e7e4f9-e1ed-4546-bb7f-57fa29e65f4a,0,58,
f2ce9f61-0a74-4f31-94c8-e1c4c94c3ba2,ba5f5a93-12b3-48b0-abe2-2492707ae5a9,2f7287f5-a947-4697-987c-1887f5eac2b6,0,49,
114e0185-9871-4cbe-bd2f-aa9f5a84c9f1,ad3da7f5-edc8-4bbd-b684-038c35f5e374,4f6d4c43-72a8-44b1-bbe3-ffb820ea57f0,0,17,
b72feb65-2b3b-4909-87a3-b9d04d4a00b4,927608e3-9026-471a-b8dc-d71bd26eb563,1c19218b-4883-4e17-98b3-21a417ddcc6b,3,50,
73caac12-6714-418c-93e8-75689179c257,927608e3-9026-471a-b8dc-d71bd26eb563,005a39ca-5aa8-4e8f-a227-e05ece70b59a,3,70,
9a4bf991-085c-48b3-82f8-4bb6abdcc2d6,927608e3-9026-471a-b8dc-d71bd26eb563,807a6fd2-9c97-46c4-9bb8-5e74cfa6de13,3,66,
53542f1d-7cb7-4184-8334-105617041fe6,927608e3-9026-471a-b8dc-d71bd26eb563,675a36a7-6ea2-440a-9b91-c6c7fb2e29e7,0,48,
99142000-8753-4f95-ac6f-10813d131967,16474599-6e60-43e8-9e93-18f85f52548b,4f6d4c43-72a8-44b1-bbe3-ffb820ea57f0,3,66,
873dd46b-b312-4d1a-a0d4-9ab267e9c7d2,16474599-6e60-43e8-9e93-18f85f52548b,6ebf5a0e-a115-436d-878e-d89a36bc7a36,2,73,
06258a7e-8985-40eb-80c8-cfcaa37e1c93,16474599-6e60-43e8-9e93-18f85f52548b,07b6c580-38a1-4402-bdf9-f08a2a4258aa,2,43,
0501e280-07a8-41bb-8b9d-63f18c60b0da,132e6b0a-6594-498b-aef7-2451fde9dfb6,1c19218b-4883-4e17-98b3-21a417ddcc6b,2,46,
c581de9d-9599-4e94-a04d-99186eb2db07,132e6b0a-6594-498b-aef7-2451fde9dfb6,005a39ca-5aa8-4e8f-a227-e05ece70b59a,2,58,
7fb50eae-f30c-4534-ba37-fa3d1240a746,132e6b0a-6594-498b-aef7-2451fde9dfb6,807a6fd2-9c97-46c4-9bb8-5e74cfa6de13,3,79,
925e8b44-3b07-4e35-a94b-bf09e887abe3,5b7af083-af1a-4909-8cd7-324b9e314ed1,c70e03a0-99b6-4409-9e3b-d06dc7cb9fc6,2,67,
5dd133c3-eec1-48a3-90f9-74fca4d0b536,5b7af083-af1a-4909-8cd7-324b9e314ed1,1aa6b643-74d6-42bf-9e8d-6eba460896df,1,81,
b81611ad-b476-4e86-a7c1-ddaa391ee386,5b7af083-af1a-4909-8cd7-324b9e314ed1,fdae9fff-d8e5-4bae-bc95-36b2007e5fea,2,51,
dddf5026-0d9c-4b17-8ce6-16bd90326ad9,6d510a4c-4643-47f1-a2cf-04b463a8a05a,2f7287f5-a947-4697-987c-1887f5eac2b6,1,39,
0cd9058c-a775-4dfd-8eaf-21639a79735a,158fbbf2-0329-426a-a226-2a357917e9d5,2f7287f5-a947-4697-987c-1887f5eac2b6,1,103,
19bf1daf-8bc8-412e-bfaf-02081b9fd385,5c625d84-80b0-4380-a296-fa28b0f82dd6,6ebf5a0e-a115-436d-878e-d89a36bc7a36,1,53,
a2fd6db6-a3d5-4829-8e0b-371165a55d7c,5c625d84-80b0-4380-a296-fa28b0f82dd6,07b6c580-38a1-4402-bdf9-f08a2a4258aa,2,57,
abb587c1-8727-40ab-8237-b279f5c311b4,5ee5f622-9702-49c0-ad77-13b4586dadeb,675a36a7-6ea2-440a-9b91-c6c7fb2e29e7,3,12,
2a428c92-73dc-4327-a49f-290253a29ae8,cab1e7bd-540b-4a2f-b19b-d153e84727ec,4f6d4c43-72a8-44b1-bbe3-ffb820ea57f0,3,53,
21efe423-9934-4209-892f-12c51c485cf2,cab1e7bd-540b-4a2f-b19b-d153e84727ec,07b6c580-38a1-4402-bdf9-f08a2a4258aa,2,29,
0cbc50cd-ed74-43a1-acf1-289af4cc0ab2,cab1e7bd-540b-4a2f-b19b-d153e84727ec,6ebf5a0e-a115-436d-878e-d89a36bc7a36,1,37,
