subject,chapter,concept,difficulty,par_time_sec,par_seconds,question_text,option_a,option_b,option_c,option_d,correct_option,year,q_no,review_status,reason,kw_chapter
Chemistry,Classification of Elements and Periodicity,Classification of Elements and Periodicity,,60,,In which one of the following arrangements the given sequence is not strictly according to the properties indicated against it ?,HF < HCl : Increasing acidic < HBr < HI strength,H2O < H2S : Increasing pKa < H2Se < H2Te values,NH3 < PH3 : Increasing < AsH3 < SbH3 acidic character,CO2 < SiO2 : Increasing < SnO2 < PbO2 oxidizing power,B,2021,94,llm_flagged,llm=Classification of Elements and Periodicity; kw_score=1 kw=Work Energy and Power,Work Energy and Power
Chemistry,Solutions,Solutions,,60,,The correct option for the value of vapour pressure of a solution at 458C with benzene to octane in molar ratio 3 : 2 is : [At 458C vapour pressure of benzene is 280 mm Hg and that of octane is 420 mm Hg. Assume Ideal gas],160 mm of Hg,168 mm of Hg,336 mm of Hg,350 mm of Hg 15 M4,C,2021,95,llm_flagged,llm=Solutions; kw_score=1 kw=States of Matter,States of Matter
Chemistry,Electrochemistry,Electrochemistry,,60,,The molar conductivity of 0.007 M acetic acid is 20 S cm2 mol−1. What is the dissociation constant of acetic acid ? Choose the correct option. 2 1 H 2 1 CH COO 3 350 S cm mol 50 S cm mol   Λ     Λ     − − + − = =  ,1.75×10−4 mol L−1,2.50×10−4 mol L−1,1.75×10−5 mol L−1,2.50×10−5 mol L−1,C,2021,96,llm_flagged,llm=Electrochemistry; kw_score=1 kw=Current Electricity,Current Electricity
Chemistry,Chemical Kinetics,Chemical Kinetics,,60,,The slope of Arrhenius Plot 1 ln k v/s T       of first order reaction is −5×103 K. The value of Ea of the reaction is. Choose the correct option for your answer. [Given R=8.314 JK−1mol−1],41.5 kJ mol−1,83.0 kJ mol−1,166 kJ mol−1,−83 kJ mol−1,A,2021,97,llm_flagged,llm=Chemical Kinetics; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Aldehydes Ketones and Carboxylic Acids,Aldehydes Ketones and Carboxylic Acids,,60,,Match List - I with List - II. List - I List - II (a) (i) Hell-Volhard- Zelinsky reaction (b) (ii) Gattermann-Koch reaction (c) R−CH2−OH (iii) Haloform +R'COOH reaction 2 4 Conc H SO . → (d) 2 2 2 (i) X /Red P (ii) H O R CH COOH → − (iv) Esterification Choose the correct answer from the options given below.,"(a)-(iv), (b)-(i), (c)-(ii), (d)-(iii)","(a)-(iii), (b)-(ii), (c)-(i), (d)-(iv)","(a)-(i), (b)-(iv), (c)-(iii), (d)-(ii)","(a)-(ii), (b)-(iii), (c)-(iv), (d)-(i)",D,2021,98,llm_flagged,llm=Aldehydes Ketones and Carboxylic Acids; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Thermodynamics,Thermodynamics,,60,,"For irreversible expansion of an ideal gas under isothermal condition, the correct option is :","∆U=0, ∆Stotal=0","∆U ≠ 0, ∆Stotal ≠ 0","∆U=0, ∆Stotal ≠ 0","∆U ≠ 0, ∆Stotal=0 Section - A (Biology : Botany)",C,2021,100,llm_flagged,llm=Thermodynamics; kw_score=2 kw=Thermal Properties of Matter [boundary],Thermal Properties of Matter
Biology,Ecosystem,Ecosystem,,90,,In the equation GPP−R=NPP R represents :,Radiant energy,Retardation factor,Environment factor,Respiration losses,D,2021,101,llm_flagged,llm=Ecosystem; kw_score=1 kw=Respiration in Plants,Respiration in Plants
Biology,Organisms and Populations,Organisms and Populations,,90,,"Inspite of interspecific competition in nature, which mechanism the competing species might have evolved for their survival ?",Resource partitioning,Competitive release,Mutualism,Predation,A,2021,102,llm_flagged,llm=Organisms and Populations; kw_score=1 kw=Organisms and Populations,Organisms and Populations
Biology,Organisms and Populations,Organisms and Populations,,90,,Amensalism can be represented as :,Species A (−) ; Species B (0),Species A (+) ; Species B (+),Species A (−) ; Species B (−),Species A (+) ; Species B (0) 16 M4,A,2021,103,llm_flagged,llm=Organisms and Populations; kw_score=0 kw=Unclassified,Unclassified
Biology,Anatomy of Flowering Plants,Anatomy of Flowering Plants,,90,,Match List - I with List - II. (a) Cells with active cell division capacity (i) Vascular tissues (b) Tissue having all cells similar in structure and function (ii) Meristematic tissue (c) Tissue having different types of cells (iii) Sclereids (d) Dead cells with highly thickened walls and narrow lumen (iv) Simple tissue List - I List - II Select the correct answer from the options given below. (a) (b) (c) (d),(ii) (iv) (i) (iii),(iv) (iii) (ii) (i),(i) (ii) (iii) (iv),(iii) (ii) (iv) (i),A,2021,104,llm_flagged,llm=Anatomy of Flowering Plants; kw_score=1 kw=Anatomy of Flowering Plants,Anatomy of Flowering Plants
Biology,Biotechnology - Principles and Processes,Biotechnology - Principles and Processes,,90,,"DNA strands on a gel stained with ethidium bromide when viewed under UV radiation, appear as :",Yellow bands,Bright orange bands,Dark red bands,Bright blue bands,B,2021,106,llm_flagged,llm=Biotechnology - Principles and Processes; kw_score=1 kw=Molecular Basis of Inheritance,Molecular Basis of Inheritance
Biology,Plant Growth and Development,Plant Growth and Development,,90,,Plants follow different pathways in response to environment or phases of life to form different kinds of structures. This ability is called :,Elasticity,Flexibility,Plasticity,Maturity,C,2021,108,llm_flagged,llm=Plant Growth and Development; kw_score=1 kw=Mechanical Properties of Solids,Mechanical Properties of Solids
Biology,Cell: The Unit of Life,Cell: The Unit of Life,,90,,Which of the following is an incorrect statement ?,Mature sieve tube elements possess a conspicuous nucleus and usual cytoplasmic organelles.,Microbodies are present both in plant and animal cells.,The perinuclear space forms a barrier between the materials present inside the nucleus and that of the cytoplasm.,Nuclear pores act as passages for proteins and RNA molecules in both directions between nucleus and cytoplasm.,A,2021,109,llm_flagged,llm=Cell: The Unit of Life; kw_score=1 kw=Nuclei,Nuclei
Biology,Sexual Reproduction in Flowering Plants,Sexual Reproduction in Flowering Plants,,90,,A typical angiosperm embryo sac at maturity is :,8-nucleate and 7-celled,7-nucleate and 8-celled,7-nucleate and 7-celled,8-nucleate and 8-celled,A,2021,110,llm_flagged,llm=Sexual Reproduction in Flowering Plants; kw_score=1 kw=Sexual Reproduction in Flowering Plants,Sexual Reproduction in Flowering Plants
Biology,Plant Growth and Development,Plant Growth and Development,,90,,The plant hormone used to destroy weeds in a field is :,IAA,NAA,"2, 4-D",IBA,C,2021,111,llm_flagged,llm=Plant Growth and Development; kw_score=1 kw=Chemical Coordination and Integration,Chemical Coordination and Integration
Biology,Biological Classification,Biological Classification,,90,,Which of the following algae produce Carrageen ?,Green algae,Brown algae,Red algae,Blue-green algae,C,2021,112,llm_flagged,llm=Biological Classification; kw_score=1 kw=Plant Kingdom,Plant Kingdom
Biology,Principles of Inheritance and Variation,Principles of Inheritance and Variation,,90,,Mutations in plant cells can be induced by :,Kinetin,Infrared rays,Gamma rays,Zeatin,C,2021,113,llm_flagged,llm=Principles of Inheritance and Variation; kw_score=1 kw=Evolution,Evolution
Biology,Biotechnology and its Applications,Biotechnology and its Applications,,90,,Match List - I with List - II. (a) Protoplast fusion (i) Totipotency (b) Plant tissue culture (ii) Pomato (c) Meristem culture (iii) Somaclones (d) Micropropagation (iv) Virus free plants List - II List - I Choose the correct answer from the options given below. (a) (b) (c) (d),(iii) (iv) (ii) (i),(ii) (i) (iv) (iii),(iii) (iv) (i) (ii),(iv) (iii) (ii) (i) 17 M4,B,2021,114,llm_flagged,llm=Biotechnology and its Applications; kw_score=1 kw=Biological Classification,Biological Classification
Biology,Cell Cycle and Cell Division,Cell Cycle and Cell Division,,90,,Which of the following stages of meiosis involves division of centromere ?,Metaphase I,Metaphase II,Anaphase II,Telophase II,C,2021,115,llm_flagged,llm=Cell Cycle and Cell Division; kw_score=1 kw=Cell Cycle and Cell Division,Cell Cycle and Cell Division
Biology,Anatomy of Flowering Plants,Anatomy of Flowering Plants,,90,,Match List - I with List - II. (a) Lenticels (i) Phellogen (b) Cork cambium (ii) Suberin deposition (c) Secondary cortex (iii) Exchange of gases (d) Cork (iv) Phelloderm List - I List - II Choose the correct answer from the options given below. (a) (b) (c) (d),(iv) (i) (iii) (ii),(iii) (i) (iv) (ii),(ii) (iii) (iv) (i),(iv) (ii) (i) (iii),B,2021,116,llm_flagged,llm=Anatomy of Flowering Plants; kw_score=0 kw=Unclassified,Unclassified
Biology,Plant Growth and Development,Plant Growth and Development,,90,,The site of perception of light in plants during photoperiodism is :,Shoot apex,Stem,Axillary bud,Leaf,D,2021,117,llm_flagged,llm=Plant Growth and Development; kw_score=1 kw=Plant Growth and Development,Plant Growth and Development
Biology,Sexual Reproduction in Flowering Plants,Sexual Reproduction in Flowering Plants,,90,,Which of the following plants is monoecious ?,Carica papaya,Chara,Marchantia polymorpha,Cycas circinalis,B,2021,118,llm_flagged,llm=Sexual Reproduction in Flowering Plants; kw_score=0 kw=Unclassified,Unclassified
Biology,Cell Cycle and Cell Division,Cell Cycle and Cell Division,,90,,"When the centromere is situated in the middle of two equal arms of chromosomes, the chromosome is referred as :",Metacentric,Telocentric,Sub-metacentric,Acrocentric,A,2021,119,llm_flagged,llm=Cell Cycle and Cell Division; kw_score=0 kw=Unclassified,Unclassified
Biology,Biotechnology - Principles and Processes,Biotechnology - Principles and Processes,,90,,Which of the following is not an application of PCR (Polymerase Chain Reaction) ?,Molecular diagnosis,Gene amplification,Purification of isolated protein,Detection of gene mutation,C,2021,120,llm_flagged,llm=Biotechnology - Principles and Processes; kw_score=1 kw=Polymers,Polymers
Biology,Plant Kingdom,Plant Kingdom,,90,,Genera like Selaginella and Salvinia produce two kinds of spores. Such plants are known as :,Homosorus,Heterosorus,Homosporous,Heterosporous,D,2021,121,llm_flagged,llm=Plant Kingdom; kw_score=1 kw=General Principles and Processes of Isolation of Elements,General Principles and Processes of Isolation of Elements
Biology,Ecosystem,Ecosystem,,90,,Which of the following statements is not correct ?,Pyramid of biomass in sea is generally inverted.,Pyramid of biomass in sea is generally upright.,Pyramid of energy is always upright.,Pyramid of numbers in a grassland ecosystem is upright.,B,2021,123,llm_flagged,llm=Ecosystem; kw_score=1 kw=Ecosystem,Ecosystem
Biology,Biological Classification,Biological Classification,,90,,Which of the following algae contains mannitol as reserve food material ?,Ectocarpus,Gracilaria,Volvox,Ulothrix,A,2021,124,llm_flagged,llm=Biological Classification; kw_score=1 kw=Plant Kingdom,Plant Kingdom
Biology,Transport in Plants,Transport in Plants,,90,,Match List - I with List - II. (a) Cohesion (i) More attraction in liquid phase (b) Adhesion (ii) Mutual attraction among water molecules (c) Surface tension (iii) Water loss in liquid phase (d) Guttation (iv) Attraction towards polar surfaces List - I List - II Choose the correct answer from the options given below. (a) (b) (c) (d),(ii) (iv) (i) (iii),(iv) (iii) (ii) (i),(iii) (i) (iv) (ii),(ii) (i) (iv) (iii) 18 M4,A,2021,127,llm_flagged,llm=Transport in Plants; kw_score=1 kw=Mechanical Properties of Fluids,Mechanical Properties of Fluids
Biology,Morphology of Flowering Plants,Morphology of Flowering Plants,,90,,Diadelphous stamens are found in :,China rose,Citrus,Pea,China rose and citrus,C,2021,128,llm_flagged,llm=Morphology of Flowering Plants; kw_score=0 kw=Unclassified,Unclassified
Biology,Biomolecules,Biomolecules,,90,,Which of the following are not secondary metabolites in plants ?,"Morphine, codeine","Amino acids, glucose","Vinblastin, curcumin","Rubber, gums",B,2021,129,llm_flagged,llm=Biomolecules; kw_score=0 kw=Unclassified,Unclassified
Biology,Sexual Reproduction in Flowering Plants,Sexual Reproduction in Flowering Plants,,90,,"The term used for transfer of pollen grains from anthers of one plant to stigma of a different plant which, during pollination, brings genetically different types of pollen grains to stigma, is :",Xenogamy,Geitonogamy,Chasmogamy,Cleistogamy,A,2021,132,llm_flagged,llm=Sexual Reproduction in Flowering Plants; kw_score=1 kw=Environmental Chemistry,Environmental Chemistry
Biology,Biotechnology - Principles and Processes,Biotechnology - Principles and Processes,,90,,Which of the following is a correct sequence of steps in a PCR (Polymerase Chain Reaction) ?,"Denaturation, Annealing, Extension","Denaturation, Extension, Annealing","Extension, Denaturation, Annealing","Annealing, Denaturation, Extension",A,2021,133,llm_flagged,llm=Biotechnology - Principles and Processes; kw_score=1 kw=Polymers,Polymers
Biology,Ecosystem,Ecosystem,,90,,"The amount of nutrients, such as carbon, nitrogen, phosphorus and calcium present in the soil at any given time, is referred as :",Climax,Climax community,Standing state,Standing crop,C,2021,134,llm_flagged,llm=Ecosystem; kw_score=1 kw=The p-Block Elements,The p-Block Elements
Biology,Photosynthesis in Higher Plants,Photosynthesis in Higher Plants,,90,,The first stable product of CO2 fixation in sorghum is :,Pyruvic acid,Oxaloacetic acid,Succinic acid,Phosphoglyceric acid Section - B (Biology : Botany),B,2021,135,llm_flagged,llm=Photosynthesis in Higher Plants; kw_score=0 kw=Unclassified,Unclassified
Biology,Photosynthesis in Higher Plants,Photosynthesis in Higher Plants,,90,,Which of the following statements is incorrect ?,Both ATP and NADPH+H+ are synthesized during non-cyclic photophosphorylation.,Stroma lamellae have PS I only and lack NADP reductase.,Grana lamellae have both PS I and PS II.,Cyclic photophosphorylation involves both PS I and PS II.,D,2021,136,llm_flagged,llm=Photosynthesis in Higher Plants; kw_score=1 kw=Photosynthesis in Higher Plants,Photosynthesis in Higher Plants
Biology,Plant Kingdom,Plant Kingdom,,90,,Match Column - I with Column - II. Column - I Column - II (a) (i) Brassicaceae (b) (ii) Liliaceae (c) (iii) Fabaceae (d) (iv) Solanaceae Select the correct answer from the options given below. (a) (b) (c) (d),(iii) (iv) (ii) (i),(i) (ii) (iii) (iv),(ii) (iii) (iv) (i),(iv) (ii) (i) (iii) 19 M4,A,2021,138,llm_flagged,llm=Plant Kingdom; kw_score=0 kw=Unclassified,Unclassified
Biology,Anatomy of Flowering Plants,Anatomy of Flowering Plants,,90,,Select the correct pair.,Large colorless empty - Subsidiary cells cells in the epidermis of grass leaves,"In dicot leaves, vascular - Conjunctive bundles are surrounded tissue by large thick-walled cells",Cells of medullary rays - Interfascicular that form part of cambium cambial ring,Loose parenchyma cells - Spongy rupturing the epidermis parenchyma and forming a lens- shaped opening in bark,C,2021,139,llm_flagged,llm=Anatomy of Flowering Plants; kw_score=1 kw=Ray Optics and Optical Instruments,Ray Optics and Optical Instruments
Biology,Organisms and Populations,Organisms and Populations,,90,,"In the exponential growth equation Nt=Noert, e represents :",The base of number logarithms,The base of exponential logarithms,The base of natural logarithms,The base of geometric logarithms,C,2021,140,llm_flagged,llm=Organisms and Populations; kw_score=0 kw=Unclassified,Unclassified
Biology,Biotechnology - Principles and Processes,Biotechnology - Principles and Processes,,90,,Plasmid pBR322 has PstI restriction enzyme site within gene ampR that confers ampicillin resistance. If this enzyme is used for inserting a gene for β-galactoside production and the recombinant plasmid is inserted in an E.coli strain,it will not be able to confer ampicillin resistance to the host cell.,the transformed cells will have the ability to resist ampicillin as well as produce β-galactoside.,it will lead to lysis of host cell.,it will be able to produce a novel protein with dual ability.,A,2021,142,llm_flagged,llm=Biotechnology - Principles and Processes; kw_score=2 kw=Biomolecules [boundary],Biomolecules
Biology,Biological Classification,Biological Classification,,90,,Which of the following statements is correct ?,Fusion of two cells is called Karyogamy.,Fusion of protoplasms between two motile on non-motile gametes is called plasmogamy.,Organisms that depend on living plants are called saprophytes.,Some of the organisms can fix atmospheric nitrogen in specialized cells called sheath cells.,B,2021,144,llm_flagged,llm=Biological Classification; kw_score=1 kw=Environmental Chemistry,Environmental Chemistry
Biology,Respiration in Plants,Respiration in Plants,,90,,Which of the following statements is incorrect ?,"During aerobic respiration, role of oxygen is limited to the terminal stage.","In ETC (Electron Transport Chain), one molecule of NADH+H+ gives rise to 2 ATP molecules, and one FADH2 gives rise to 3 ATP molecules.",ATP is synthesized through complex V.,Oxidation-reduction reactions produce proton gradient in respiration.,B,2021,145,llm_flagged,llm=Respiration in Plants; kw_score=1 kw=Respiration in Plants,Respiration in Plants
Biology,Sexual Reproduction in Flowering Plants,Sexual Reproduction in Flowering Plants,,90,,"In some members of which of the following pairs of families, pollen grains retain their viability for months after release ?",Poaceae ; Rosaceae,Poaceae ; Leguminosae,Poaceae ; Solanaceae,Rosaceae ; Leguminosae 20 M4,D,2021,146,llm_flagged,llm=Sexual Reproduction in Flowering Plants; kw_score=1 kw=Sexual Reproduction in Flowering Plants,Sexual Reproduction in Flowering Plants
Biology,Biomolecules,Biomolecules,,90,,Match List - I with List - II. (a) Protein (i) C=C double bonds (b) Unsaturated fatty acid (ii) Phosphodiester bonds (c) Nucleic acid (iii) Glycosidic bonds (d) Polysaccharide (iv) Peptide bonds List - I List - II Choose the correct answer from the options given below. (a) (b) (c) (d),(iv) (i) (ii) (iii),(i) (iv) (iii) (ii),(ii) (i) (iv) (iii),(iv) (iii) (i) (ii) Section - A (Biology : Zoology),A,2021,150,llm_flagged,llm=Biomolecules; kw_score=3 kw=Biomolecules [boundary],Biomolecules
Biology,Structural Organisation in Animals,Structural Organisation in Animals,,90,,Which one of the following organisms bears hollow and pneumatic long bones ?,Neophron,Hemidactylus,Macropus,Ornithorhynchus,A,2021,151,llm_flagged,llm=Structural Organisation in Animals; kw_score=1 kw=Locomotion and Movement,Locomotion and Movement
Biology,Reproductive Health,Reproductive Health,,90,,Which one of the following is an example of Hormone releasing IUD ?,CuT,LNG 20,Cu 7,Multiload 375,B,2021,153,llm_flagged,llm=Reproductive Health; kw_score=1 kw=Chemical Coordination and Integration,Chemical Coordination and Integration
Biology,Structural Organisation in Animals,Structural Organisation in Animals,,90,,Which of the following characteristics is incorrect with respect to cockroach ?,A ring of gastric caeca is present at the junction of midgut and hind gut.,Hypopharynx lies within the cavity enclosed by the mouth parts.,"In females, 7th-9th sterna together form a genital pouch.","10th abdominal segment in both sexes, bears a pair of anal cerci.",A,2021,154,llm_flagged,llm=Structural Organisation in Animals; kw_score=1 kw=Alcohols Phenols and Ethers,Alcohols Phenols and Ethers
Biology,Breathing and Exchange of Gases,Breathing and Exchange of Gases,,90,,Select the favourable conditions required for the formation of oxyhaemoglobin at the alveoli.,"High pO2, low pCO2, less H+, lower temperature","Low pO2, high pCO2, more H+, higher temperature","High pO2, high pCO2, less H+, higher temperature","Low pO2, low pCO2, more H+, higher temperature",A,2021,155,llm_flagged,llm=Breathing and Exchange of Gases; kw_score=1 kw=General Principles and Processes of Isolation of Elements,General Principles and Processes of Isolation of Elements
Biology,Digestion and Absorption,Digestion and Absorption,,90,,Sphincter of oddi is present at :,Ileo-caecal junction,Junction of hepato-pancreatic duct and duodenum,Gastro-oesophageal junction,Junction of jejunum and duodenum 21 M4,B,2021,156,llm_flagged,llm=Digestion and Absorption; kw_score=0 kw=Unclassified,Unclassified
Biology,Biotechnology - Principles and Processes,Biotechnology - Principles and Processes,,90,,A specific recognition sequence identified by endonucleases to make cuts at specific positions within the DNA is :,Degenerate primer sequence,Okazaki sequences,Palindromic Nucleotide sequences,Poly(A) tail sequences,C,2021,159,llm_flagged,llm=Biotechnology - Principles and Processes; kw_score=1 kw=Molecular Basis of Inheritance,Molecular Basis of Inheritance
Biology,Breathing and Exchange of Gases,Breathing and Exchange of Gases,,90,,The partial pressures (in mm Hg) of oxygen (O2) and carbon dioxide (CO2) at alveoli (the site of diffusion) are :,pO2=104 and pCO2=40,pO2=40 and pCO2=45,pO2=95 and pCO2=40,pO2=159 and pCO2=0.3,A,2021,161,llm_flagged,llm=Breathing and Exchange of Gases; kw_score=1 kw=Breathing and Exchange of Gases,Breathing and Exchange of Gases
Biology,Locomotion and Movement,Locomotion and Movement,,90,,Which of the following statements wrongly represents the nature of smooth muscle ?,These muscle have no striations,They are involuntary muscles,Communication among the cells is performed by intercalated discs,These muscles are present in the wall of blood vessels,C,2021,162,llm_flagged,llm=Locomotion and Movement; kw_score=1 kw=Body Fluids and Circulation,Body Fluids and Circulation
Biology,Animal Kingdom,Animal Kingdom,,90,,Match the following : (a) Physalia (i) Pearl oyster (b) Limulus (ii) Portuguese Man of War (c) Ancylostoma (iii) Living fossil (d) Pinctada (iv) Hookworm List - I List - II Choose the correct answer from the options given below. (a) (b) (c) (d),(ii) (iii) (i) (iv),(iv) (i) (iii) (ii),(ii) (iii) (iv) (i),(i) (iv) (iii) (ii),C,2021,163,llm_flagged,llm=Animal Kingdom; kw_score=0 kw=Unclassified,Unclassified
Biology,Strategies for Enhancement in Food Production,Strategies for Enhancement in Food Production,,90,,Which of the following is not an objective of Biofortification in crops ?,Improve protein content,Improve resistance to diseases,Improve vitamin content,Improve micronutrient and mineral content,B,2021,165,llm_flagged,llm=Strategies for Enhancement in Food Production; kw_score=2 kw=Biomolecules [boundary],Biomolecules
Biology,Human Health and Disease,Human Health and Disease,,90,,Veneral diseases can spread through : (a) Using sterile needles (b) Transfusion of blood from infected person (c) Infected mother to foetus (d) Kissing (e) Inheritance Choose the correct answer from the options given below.,"(a), (b) and (c) only","(b), (c) and (d) only",(b) and (c) only,(a) and (c) only 22 M4,C,2021,166,llm_flagged,llm=Human Health and Disease; kw_score=1 kw=Body Fluids and Circulation,Body Fluids and Circulation
Biology,Biotechnology and its Applications,Biotechnology and its Applications,,90,,With regard to insulin choose correct options. (a) C-peptide is not present in mature insulin. (b) The insulin produced by rDNA technology has C-peptide. (c) The pro-insulin has C-peptide. (d) A-peptide and B-peptide of insulin are interconnected by disulphide bridges. Choose the correct answer from the options given below.,(b) and (d) only,(b) and (c) only,"(a), (c) and (d) only",(a) and (d) only,C,2021,167,llm_flagged,llm=Biotechnology and its Applications; kw_score=1 kw=Chemical Coordination and Integration,Chemical Coordination and Integration
Biology,Cell Cycle and Cell Division,Cell Cycle and Cell Division,,90,,"The fruit fly has 8 chromosomes (2n) in each cell. During interphase of Mitosis if the number of chromosomes at G1 phase is 8, what would be the number of chromosomes after S phase ?",8,16,4,32,A,2021,168,llm_flagged,llm=Cell Cycle and Cell Division; kw_score=1 kw=Cell Cycle and Cell Division,Cell Cycle and Cell Division
Biology,Principles of Inheritance and Variation,Principles of Inheritance and Variation,,90,,"In a cross between a male and female, both heterozygous for sickle cell anaemia gene, what percentage of the progeny will be diseased ?",50%,75%,25%,100%,C,2021,170,llm_flagged,llm=Principles of Inheritance and Variation; kw_score=0 kw=Unclassified,Unclassified
Biology,Biotechnology and its Applications,Biotechnology and its Applications,,90,,"For effective treatment of the disease, early diagnosis and understanding its pathophysiology is very important. Which of the following molecular diagnostic techniques is very useful for early detection ?",Western Blotting Technique,Southern Blotting Technique,ELISA Technique,Hybridization Technique,C,2021,171,llm_flagged,llm=Biotechnology and its Applications; kw_score=1 kw=Strategies for Enhancement in Food Production,Strategies for Enhancement in Food Production
Biology,Cell Cycle and Cell Division,Cell Cycle and Cell Division,,90,,Which stage of meiotic prophase shows terminalisation of chiasmata as its distinctive feature ?,Leptotene,Zygotene,Diakinesis,Pachytene,C,2021,172,llm_flagged,llm=Cell Cycle and Cell Division; kw_score=1 kw=Cell Cycle and Cell Division,Cell Cycle and Cell Division
Biology,Animal Kingdom,Animal Kingdom,,90,,Read the following statements. (a) Metagenesis is observed in Helminths. (b) Echinoderms are triploblastic and coelomate animals. (c) Round worms have organ-system level of body organization. (d) Comb plates present in ctenophores help in digestion. (e) Water vascular system is characteristic of Echinoderms. Choose the correct answer from the options given below.,"(c), (d) and (e) are correct","(a), (b) and (c) are correct","(a), (d) and (e) are correct","(b), (c) and (e) are correct",D,2021,173,llm_flagged,llm=Animal Kingdom; kw_score=1 kw=General Principles and Processes of Isolation of Elements,General Principles and Processes of Isolation of Elements
Biology,Environmental Issues,Environmental Issues,,90,,Dobson units are used to measure thickness of :,CFCs,Stratosphere,Ozone,Troposphere,C,2021,174,llm_flagged,llm=Environmental Issues; kw_score=1 kw=The p-Block Elements,The p-Block Elements
Biology,Biotechnology - Principles and Processes,Biotechnology - Principles and Processes,,90,,"During the process of gene amplification using PCR, if very high temperature is not maintained in the beginning, then which of the following steps of PCR will be affected first ?",Annealing,Extension,Denaturation,Ligation,C,2021,175,llm_flagged,llm=Biotechnology - Principles and Processes; kw_score=1 kw=Biotechnology - Principles and Processes,Biotechnology - Principles and Processes
Biology,Biomolecules,Biomolecules,,90,,Identify the incorrect pair.,Alkaloids - Codeine,Toxin - Abrin,Lectins - Concanavalin A,Drugs - Ricin,D,2021,176,llm_flagged,llm=Biomolecules; kw_score=1 kw=Chemistry in Everyday Life,Chemistry in Everyday Life
Biology,Animal Kingdom,Animal Kingdom,,90,,Which one of the following belongs to the family Muscidae ?,Fire fly,Grasshopper,Cockroach,House fly 23 M4,D,2021,178,llm_flagged,llm=Animal Kingdom; kw_score=1 kw=Structural Organisation in Animals,Structural Organisation in Animals
Biology,Cell Cycle and Cell Division,Cell Cycle and Cell Division,,90,,The centriole undergoes duplication during :,S-phase,Prophase,Metaphase,G2 phase,A,2021,179,llm_flagged,llm=Cell Cycle and Cell Division; kw_score=1 kw=Cell: The Unit of Life,Cell: The Unit of Life
Biology,Human Reproduction,Human Reproduction,,90,,Receptors for sperm binding in mammals are present on :,Corona radiata,Vitelline membrane,Perivitelline space,Zona pellucida,D,2021,180,llm_flagged,llm=Human Reproduction; kw_score=0 kw=Unclassified,Unclassified
Biology,Body Fluids and Circulation,Body Fluids and Circulation,,90,,Which enzyme is responsible for the conversion of inactive fibrinogens to fibrins ?,Thrombin,Renin,Epinephrine,Thrombokinase,A,2021,181,llm_flagged,llm=Body Fluids and Circulation; kw_score=1 kw=Biomolecules,Biomolecules
Biology,Microbes in Human Welfare,Microbes in Human Welfare,,90,,Match List - I with List - II. (a) Aspergillus niger (i) Acetic Acid (b) Acetobacter aceti (ii) Lactic Acid (c) Clostridium butylicum (iii) Citric Acid (d) Lactobacillus (iv) Butyric Acid List - I List - II Choose the correct answer from the options given below. (a) (b) (c) (d),(iii) (i) (iv) (ii),(i) (ii) (iii) (iv),(ii) (iii) (i) (iv),(iv) (ii) (i) (iii),A,2021,182,llm_flagged,llm=Microbes in Human Welfare; kw_score=0 kw=Unclassified,Unclassified
Biology,Reproductive Health,Reproductive Health,,90,,Match List - I with List - II. (a) Vaults (i) Entry of sperm through Cervix is blocked (b) IUDs (ii) Removal of Vas deferens (c) Vasectomy (iii) Phagocytosis of sperms within the Uterus (d) Tubectomy (iv) Removal of fallopian tube List - II List - I Choose the correct answer from the options given below. (a) (b) (c) (d),(iv) (ii) (i) (iii),(i) (iii) (ii) (iv),(ii) (iv) (iii) (i),(iii) (i) (iv) (ii),B,2021,184,llm_flagged,llm=Reproductive Health; kw_score=1 kw=Reproductive Health,Reproductive Health
Biology,Molecular Basis of Inheritance,Molecular Basis of Inheritance,,90,,"If Adenine makes 30% of the DNA molecule, what will be the percentage of Thymine, Guanine and Cytosine in it ?",T : 20 ; G : 30 ; C : 20,T : 20 ; G : 20 ; C : 30,T : 30 ; G : 20 ; C : 20,T : 20 ; G : 25 ; C : 25 Section - B (Biology : Zoology),C,2021,185,llm_flagged,llm=Molecular Basis of Inheritance; kw_score=1 kw=Molecular Basis of Inheritance,Molecular Basis of Inheritance
Biology,Structural Organisation in Animals,Structural Organisation in Animals,,90,,Identify the types of cell junctions that help to stop the leakage of the substances across a tissue and facilitation of communication with neighbouring cells via rapid transfer of ions and molecules.,"Gap junctions and Adhering junctions, respectively.","Tight junctions and Gap junctions, respectively.","Adhering junctions and Tight junctions, respectively.","Adhering junctions and Gap junctions, respectively. 24 M4",B,2021,187,llm_flagged,llm=Structural Organisation in Animals; kw_score=0 kw=Unclassified,Unclassified
Biology,Cell: The Unit of Life,Cell: The Unit of Life,,90,,Which one of the following statements about Histones is wrong ?,Histones are organized to form a unit of 8 molecules.,The pH of histones is slightly acidic.,Histones are rich in amino acids - Lysine and Arginine.,Histones carry positive charge in the side chain.,B,2021,188,llm_flagged,llm=Cell: The Unit of Life; kw_score=1 kw=Units and Measurements,Units and Measurements
