subject,chapter,concept,difficulty,par_time_sec,par_seconds,question_text,option_a,option_b,option_c,option_d,correct_option,year,q_no,review_status,reason,kw_chapter
Chemistry,Hydrocarbons,Hydrocarbons,,60,,"Given below are two statements: Statement I : The boiling point of three isomeric pentanes follows the order. n-pentane > isopentane > neopentane Statement II : When branching increases, the molecule attains a shape of sphere. This results in smaller surface area for contact, due to which the intermolecular forces between the spherical molecules are weak, thereby lowering the boiling point. In the light of the above statements, choose the most appropriate answer from the options given below:",Statement I is correct but Statement II is incorrect.,Statement I is incorrect but Statement II is correct.,Both Statement I and Statement II are correct.,Both Statement I and Statement II are incorrect.,C,2024,75,llm_flagged,llm=Hydrocarbons; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Structure of Atom,Structure of Atom,,60,,"The energy of an electron in the ground state (n =1) for He+ ion is –x J, then that for an electron in n = 2 state for Be3+ ion in J is:",– 4x,4 x 9 −,– x,x 9 −,B,2024,77,llm_flagged,llm=Structure of Atom; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Thermodynamics,Thermodynamics,,60,,In which of the following processes entropy increases? A. A liquid evaporates to vapour. B. Temperature of a crystalline solid lowered from 130 K to 0 K. C. 3(s) 2 3(s) 2(g) 2 (g) 2NaHCO Na CO CO H O → + + D. 2(g) (g) Cl 2Cl → Choose the correct answer from the options given below:,"A, C and D",C and D,A and C,"A, B and D",A,2024,78,llm_flagged,llm=Thermodynamics; kw_score=1 kw=Thermodynamics,Thermodynamics
Chemistry,Coordination Compounds,Coordination Compounds,,60,,Match List-I with List-II List-I List-II (Complex) (Type of isomerism) A. 3 5 2 2 [Co(NH ) (NO )]Cl I. Solvate isomerism B. 3 5 4 [Co(NH ) (SO )]Br II. Linkage isomerism C. 3 6 6 [Co(NH ) ][Cr(CN) ] III. Ionization isomerism D. 2 6 3 [Co(H O) ]Cl IV. Coordination isomerism Choose the correct answer from the options given below:,"A-I, B-IV, C-III, D-II","A-II, B-IV, C-III, D-I","A-II, B-III, C-IV, D-I","A-I, B-III, C-IV, D-II",B,2024,80,llm_flagged,llm=Coordination Compounds; kw_score=1 kw=Principles of Inheritance and Variation,Principles of Inheritance and Variation
Chemistry,Classification of Elements and Periodicity,Classification of Elements and Periodicity,,60,,"Arrange the following elements in increasing order of first ionization enthalpy: Li, Be, B, C, N Choose the correct answer from options given below:",Li < Be < C < B < N,Li < Be < N < B < C,Li < Be < B < C < N,Li < B < Be < C < N,C,2024,82,llm_flagged,llm=Classification of Elements and Periodicity; kw_score=1 kw=Thermodynamics,Thermodynamics
Chemistry,Some Basic Concepts of Chemistry,Some Basic Concepts of Chemistry,,60,,The highest number of helium atoms is in,4 g of helium,2.271098 L of helium at STP,4 mol of helium,4 u of helium,D,2024,83,llm_flagged,llm=Some Basic Concepts of Chemistry; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Solutions,Solutions,,60,,"The Henry’s law constant (KH) values of three gases (A, B, C) in water are 145, 2  10–5 and 35 kbar, respectively. The solubility of these gases in water follow the order:",A > C > B,A > B > C,B > A > C,B > C > A SECTION-B,C,2024,85,llm_flagged,llm=Solutions; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Some Basic Concepts of Chemistry,Some Basic Concepts of Chemistry,,60,,"A compound X contains 32% of A, 20% of B and remaining percentage of C. Then, the empirical formula of X is: (Given atomic masses of A = 64; B = 40; C = 32u)",AB2C2,ABC4,A2BC2,ABC3,C,2024,86,llm_flagged,llm=Some Basic Concepts of Chemistry; kw_score=1 kw=Some Basic Concepts of Chemistry,Some Basic Concepts of Chemistry
Chemistry,Haloalkanes and Haloarenes,Haloalkanes and Haloarenes,,60,,"The products A and B obtained in the following reactions, respectively, are 3ROH + PCl3 → 3RCl + A ROH + PCl5 → RCl + HCl + B",H3PO4 and POCl3,H3PO3 and POCl3,POCl3 and H3PO3,POCl3 and H3PO4,B,2024,87,llm_flagged,llm=Haloalkanes and Haloarenes; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Solutions,Solutions,,60,,The plot of osmotic pressure () vs concentration (mol L–1) for a solution gives a straight line with slope 25.73 L bar mol–1. The temperature at which the osmotic pressure measurement is done is: (Use R = 0.083 L bar mol–1 K–1),25.73ºC,12.05ºC,37ºC,310ºC NEET (UG)-2024 (Code-_T3_),B,2024,88,llm_flagged,llm=Solutions; kw_score=1 kw=Solutions,Solutions
Chemistry,Coordination Compounds,Coordination Compounds,,60,,"Given below are two statements: Statement I:   3 3 6 Co(NH ) + is a homoleptic complex whereas   3 4 2 Co(NH ) Cl + is a heteroleptic complex. Statement II: Complex   3 3 6 Co(NH ) + has only one kind of ligands but   3 4 2 Co(NH ) Cl + has more than one kind of ligands. In the light of the above statements, choose the correct answer from the options given below:",Statement I is true but Statement II is false.,Statement I is false but Statement II is true.,Both Statement I and Statement II are true.,Both Statement I and Statement II are false.,C,2024,90,llm_flagged,llm=Coordination Compounds; kw_score=1 kw=Coordination Compounds,Coordination Compounds
Chemistry,Solutions,Solutions,,60,,"During the preparation of Mohr’s salt solution (Ferrous ammonium sulphate), which of the following acid is added to prevent hydrolysis of Fe2+ ion?",dilute nitric acid,dilute sulphuric acid,dilute hydrochloric acid,concentrated sulphuric acid,C,2024,91,llm_flagged,llm=Solutions; kw_score=1 kw=Equilibrium,Equilibrium
Chemistry,Coordination Compounds,Coordination Compounds,,60,,"Given below are certain cations. Using inorganic qualitative analysis, arrange them in increasing group number from 0 to VI. A. Al3+ B. Cu2+ C. Ba2+ D. Co2+ E. Mg2+ Choose the correct answer from the option given below:","E, C, D, B, A","E, A, B, C, D","B, A, D, C, E","B, C, A, D, E",C,2024,93,llm_flagged,llm=Coordination Compounds; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Amines,Amines,,60,,Identify the major product C formed in the following reaction sequence: NaCN 3 2 2 CH CH CH I A − − −⎯⎯⎯→ 2 OH NaOH Partialhydrolysis Br (major) B C − ⎯⎯⎯⎯⎯⎯→ ⎯⎯⎯→,butanamide,-bromobutanoic acid,propylamine,butylamine,B,2024,94,llm_flagged,llm=Amines; kw_score=1 kw=Equilibrium,Equilibrium
Chemistry,Chemical Kinetics,Chemical Kinetics,,60,,"The rate of a reaction quadruples when temperature changes from 27ºC to 57ºC. Calculate the energy of activation. Given R = 8.314 J K–1 mol–1, log 4 = 0.6021",3.80 kJ/mol,3804 kJ/mol,38.04 kJ/mol,380.4 kJ/mol,D,2024,95,llm_flagged,llm=Chemical Kinetics; kw_score=0 kw=Unclassified,Unclassified
Chemistry,Equilibrium,Equilibrium,,60,,"Consider the following reaction in a sealed vessel at equilibrium with concentrations of N2 = 3.0 × 10–3 M, O2 = 4.2×10–3 M and NO = 2.8×10–3 M. (g) 2NO ⇌ 2(g) 2(g) N O + If 0.1 mol L–1 of NO(g) is taken in a closed vessel, what will be degree of dissociation () of NO(g) at equilibrium?",0.8889,0.717,0.00889,0.0889 NEET (UG)-2024 (Code-_T3__),D,2024,96,llm_flagged,llm=Equilibrium; kw_score=1 kw=Equilibrium,Equilibrium
Chemistry,Thermodynamics,Thermodynamics,,60,,The work done during reversible isothermal expansion of one mole of hydrogen gas at 25ºC from pressure of 20 atmosphere to 10 atmosphere is: (Given R = 2.0 cal K–1mol–1),413.14 calories,100 calories,0 calorie,– 413.14 calories,C,2024,97,llm_flagged,llm=Thermodynamics; kw_score=2 kw=Thermal Properties of Matter [boundary],Thermal Properties of Matter
Chemistry,Electrochemistry,Electrochemistry,,60,,"Mass in grams of copper deposited by passing 9.6487 A current through a voltmeter containing copper sulphate solution for 100 seconds is: (Given: Molar mass of Cu : 63 g mol–1, 1F = 96487 C)",31.5 g,0.0315 g,3.15 g,0.315 g,B,2024,98,llm_flagged,llm=Electrochemistry; kw_score=1 kw=Current Electricity,Current Electricity
Chemistry,The d- and f-Block Elements,The d- and f-Block Elements,,60,,The pair of lanthanoid ions which are diamagnetic is,Gd3+ and Eu3+,Pm3+ and Sm3+,Ce4+ and Yb2+,Ce3+ and Eu2+ BOTANY SECTION – A,C,2024,100,llm_flagged,llm=The d- and f-Block Elements; kw_score=0 kw=Unclassified,Unclassified
Biology,Sexual Reproduction in Flowering Plants,Sexual Reproduction in Flowering Plants,,90,,"Identify the set of correct statements: A. The flowers of Vallisneria are colourful and produce nectar B. The flowers of waterlily are not pollinated by water. C. In most of water-pollinated species, the pollen grains are protected from wetting. D. Pollen grains of some hydrophytes are long and ribbon like. E. In some hydrophytes, the pollen grains are carried passively inside water. Choose the correct answer from the options given below:","A, C, D and E only","B, C, D and E only","C, D and E only","A B, C and D only",A,2024,101,llm_flagged,llm=Sexual Reproduction in Flowering Plants; kw_score=1 kw=Sexual Reproduction in Flowering Plants,Sexual Reproduction in Flowering Plants
Biology,Respiration in Plants,Respiration in Plants,,90,,Inhibition of Succinic dehydrogenase enzyme by malonate is a classical example of:,Competitive inhibition,Enzyme activation,Cofactor inhibition,Feedback inhibition NEET (UG)-2024 (Code-_T3_),D,2024,103,llm_flagged,llm=Respiration in Plants; kw_score=1 kw=Biomolecules,Biomolecules
Biology,Anatomy of Flowering Plants,Anatomy of Flowering Plants,,90,,Bulliform cells are responsible for,Increased photosynthesis in monocots.,Providing large spaces for storage of sugars.,Inward curling of leaves in monocots.,Protecting the plant from salt stress.,C,2024,105,llm_flagged,llm=Anatomy of Flowering Plants; kw_score=1 kw=Mechanical Properties of Solids,Mechanical Properties of Solids
Biology,Photosynthesis in Higher Plants,Photosynthesis in Higher Plants,,90,,Which of the following are required for the dark reaction of photosynthesis? A. Light B. Chlorophyll C. CO2 D. ATP E. NADPH Choose the correct answer from the options given below:,"C, D and E only",D and E only,"A, B and C only","B, C and D only",B,2024,106,llm_flagged,llm=Photosynthesis in Higher Plants; kw_score=1 kw=Photosynthesis in Higher Plants,Photosynthesis in Higher Plants
Biology,Anatomy of Flowering Plants,Anatomy of Flowering Plants,,90,,Formation of interfascicular cambium from fully developed parenchyma cells is an example for,Dedifferentiation,Maturation,Differentiation,Redifferentiation,A,2024,107,llm_flagged,llm=Anatomy of Flowering Plants; kw_score=0 kw=Unclassified,Unclassified
Biology,Biotechnology - Principles and Processes,Biotechnology - Principles and Processes,,90,,Hind II always cuts DNA molecules at a particular point called recognition sequence and it consists of:,4 bp,10 bp,8 bp,6 bp,A,2024,108,llm_flagged,llm=Biotechnology - Principles and Processes; kw_score=1 kw=Molecular Basis of Inheritance,Molecular Basis of Inheritance
Biology,Biodiversity and Conservation,Biodiversity and Conservation,,90,,"Tropical regions show greatest level of species richness because A. Tropical latitudes have remained relatively undisturbed for milions of years, hence more time was available for species diversification. B. Tropical environments are more seasonal. C. More solar energy is available in tropics. D. Constant environments promote niche specialization. E. Tropical environments are constant and predictable. Choose the correct answer from the options given below:","A, B and E only","A, B and D only","A, C, D and E only",A and B only,A,2024,109,llm_flagged,llm=Biodiversity and Conservation; kw_score=1 kw=General Principles and Processes of Isolation of Elements,General Principles and Processes of Isolation of Elements
Biology,Biological Classification,Biological Classification,,90,,Which one of the following is not a criterion for classification of fungi?,Mode of spore formation,Fruiting body,Morphology of mycelium,Mode of nutrition,A,2024,110,llm_flagged,llm=Biological Classification; kw_score=1 kw=General Principles and Processes of Isolation of Elements,General Principles and Processes of Isolation of Elements
Biology,Photosynthesis in Higher Plants,Photosynthesis in Higher Plants,,90,,How many molecules of ATP and NADPH are required for every molecule of CO2 fixed in the Calvin cycle?,3 molecules of ATP and 3 molecules of NADPH,3 molecules of ATP and 2 molecules of NADPH,2 molecules of ATP and 3 molecuifes of NADPH,2 molecules of ATP and 2 molecules of NADPH,C,2024,111,llm_flagged,llm=Photosynthesis in Higher Plants; kw_score=1 kw=Photosynthesis in Higher Plants,Photosynthesis in Higher Plants
Biology,Biodiversity and Conservation,Biodiversity and Conservation,,90,,These are regarded as major causes of biodiversity loss: A. Over exploitation B. Co-extinction C. Mutation D. Habitat loss and fragmentation E. Migration Choose the correct option:,"A, B and E only","A, B and D only","A, C and D only","A, B, C and D only",A,2024,112,llm_flagged,llm=Biodiversity and Conservation; kw_score=1 kw=Evolution,Evolution
Biology,Biotechnology - Principles and Processes,Biotechnology - Principles and Processes,,90,,The capacity to generate a whole plant from any cell of the plant is called:,Differentiation,Somatic hybridization,Totipotency,Micropropagation NEET (UG)-2024 (Code-_T3__),C,2024,113,llm_flagged,llm=Biotechnology - Principles and Processes; kw_score=1 kw=Strategies for Enhancement in Food Production,Strategies for Enhancement in Food Production
Biology,Cell Cycle and Cell Division,Cell Cycle and Cell Division,,90,,Spindle fibers attach to kinetochores of chromosomes during,Anaphase,Telophase,Prophase,Metaphase,B,2024,115,llm_flagged,llm=Cell Cycle and Cell Division; kw_score=1 kw=General Principles and Processes of Isolation of Elements,General Principles and Processes of Isolation of Elements
Biology,Biological Classification,Biological Classification,,90,,Match List I with List II List I List II A. Rhizopus I. Mushroom B. Ustilago II. Smut fungus C. Puccinia III. Bread mould D. Agaricus IV. Rust fungus Choose the correct answer from the options given below:,"A-III, B-II, C-I, D-IV","A-IV, B-III, C-II, D-I","A-III, B-II, C-IV, D-I","A-I, B-III, C-II, D-IV",A,2024,117,llm_flagged,llm=Biological Classification; kw_score=0 kw=Unclassified,Unclassified
Biology,Principles of Inheritance and Variation,Principles of Inheritance and Variation,,90,,"In a plant, black seed color (BB/Bb) is dominant over white seed color (bb). In order to find out the genotype of the black seed plant, with which of the following genotype will you cross it?",Bb,BB/Bb,BB,bb,D,2024,118,llm_flagged,llm=Principles of Inheritance and Variation; kw_score=1 kw=Principles of Inheritance and Variation,Principles of Inheritance and Variation
Biology,Principles of Inheritance and Variation,Principles of Inheritance and Variation,,90,,A pink flowered Snapdragon plant was crossed with a red flowered Snapdragon plant. What type of phenotype/s is/are expected in the progeny?,Only pink flowered plants,"Red, Pink as well as white flowered plants",Only red flowered plants,Red flowered as well as pink flowered plants,C,2024,119,llm_flagged,llm=Principles of Inheritance and Variation; kw_score=1 kw=Principles of Inheritance and Variation,Principles of Inheritance and Variation
Biology,Principles of Inheritance and Variation,Principles of Inheritance and Variation,,90,,Match List I with List II List I List II A. Two or more alternative forms of a gene I. Back cross B. Cross of F1 progeny with homozygous recessive parent II. Ploidy C. Cross of F1 progeny with any of the parents III. Allele D. Number of chromosome sets in plant IV. Test cross Choose the correct answer from the options given below:,"A-III, B-IV, C-I, D-II","A-IV, B-III, C-II, D-I","A-I, B-II, C-III, D-IV","A-II, B-I, C-III, D-IV",A,2024,120,llm_flagged,llm=Principles of Inheritance and Variation; kw_score=1 kw=General Principles and Processes of Isolation of Elements,General Principles and Processes of Isolation of Elements
Biology,Biomolecules,Biomolecules,,90,,"Lecithin, a small molecular weight organic compound found in living tissues, is an example of:",Glycerides,Carbohydrates,Amino acids,Phospholipids,B,2024,121,llm_flagged,llm=Biomolecules; kw_score=1 kw=Biomolecules,Biomolecules
Biology,Microbes in Human Welfare,Microbes in Human Welfare,,90,,Match List I with List II List I List II A. Clostridium butylicum I. Ethanol B. Saccharomyces cerevisiae II. Streptokinase C. Trichoderma polysporum III. Butyric acid D. Streptococcus sp. IV. Cyclosporin-A Choose the correct answer from the options given below:,"A-III, B-I, C-IV, D-II","A-IV, B-I, C-III, D-II","A-III, B-I, C-II, D-IV","A-II, B-IV, C-III, D-I NEET (UG)-2024 (Code-_T3_)",B,2024,122,llm_flagged,llm=Microbes in Human Welfare; kw_score=0 kw=Unclassified,Unclassified
Biology,Morphology of Flowering Plants,Morphology of Flowering Plants,,90,,Which of the following is an example of actinomorphic flower?,Pisum,Sesbania,Datura,Cassia,B,2024,124,llm_flagged,llm=Morphology of Flowering Plants; kw_score=1 kw=Locomotion and Movement,Locomotion and Movement
Biology,Biotechnology and its Applications,Biotechnology and its Applications,,90,,What is the fate of piece of DNA carrying only gene of interest which is transferred into an alien organism? A. The piece of DNA would be able to multiply itself independently in the progeny cells of the organisms. B. It may get integrated into the genome of the recipient. C. It may multiply and be inherited along with the host DNA. D. The alien piece of DNA is not an integrated part of chromosome. E. It shows ability to replicate. Choose the correct answer from the options given below:,B and C only,A and E only,A and B only,D and E only,C,2024,126,llm_flagged,llm=Biotechnology and its Applications; kw_score=1 kw=Molecular Basis of Inheritance,Molecular Basis of Inheritance
Biology,Biomolecules,Biomolecules,,90,,The cofactor of the enzyme carboxypeptidase is:,Flavin,Haem,Zinc,Niacin,B,2024,128,llm_flagged,llm=Biomolecules; kw_score=1 kw=Biomolecules,Biomolecules
Biology,Molecular Basis of Inheritance,Molecular Basis of Inheritance,,90,,The lactose present in the growth medium of bacteria is transported to the cell by the action of,Permease,Polymerase,Beta-galactosidase,Acetylase,C,2024,129,llm_flagged,llm=Molecular Basis of Inheritance; kw_score=1 kw=Polymers,Polymers
Biology,Biotechnology and its Applications,Biotechnology and its Applications,,90,,"Given below are two statements: Statement I: Bt toxins are insect group specific and coded by a gene cry IAc. Statement II: Bt toxin exists as inactive protoxin in B. thuringienis. However, after ingestion by the insect the inactive protoxin gets converted into active form due to acidic pH of the insect gut. In the light of the above statements, choose the correct answer from the options given below:",Statement I is true but Statement II is false.,Statement I is false but Statement II is true.,Both Statement I and Statement II are true.,Both Statement I and Statement II are false.,C,2024,131,llm_flagged,llm=Biotechnology and its Applications; kw_score=1 kw=Equilibrium,Equilibrium
Biology,Anatomy of Flowering Plants,Anatomy of Flowering Plants,,90,,"Given below are two statements: Statement I: Parenchyma is living but collenchyma is dead tissue. Statement II: Gymnosperms lack xylem vessels but presence of xylem vessels is the characteristic of angiosperms. In the light of the above statements, choose the correct answer from the options given below:",Statement I is true but Statement II is false.,Statement I is false but Statement II is true.,Both Statement I and Statement II are true.,Both Statement I and Statement II are false NEET (UG)-2024 (Code-_T3__),B,2024,132,llm_flagged,llm=Anatomy of Flowering Plants; kw_score=1 kw=Plant Kingdom,Plant Kingdom
Biology,Cell Cycle and Cell Division,Cell Cycle and Cell Division,,90,,"Given below are two Statements: Statement I : Chromomes become gradually visible under light microscope during leptotene stage. Statement II: The begining of diplotene stage is recognized by dissolution of synaptonemal complex. In the light of the above statements, choose the correct answer from the options given below:",Statement I is true but Statement II is false.,Statement I is false but Statement II is true.,Both Statement I and Statement II are true.,Both Statement I and Statement II are false,A,2024,133,llm_flagged,llm=Cell Cycle and Cell Division; kw_score=1 kw=Ray Optics and Optical Instruments,Ray Optics and Optical Instruments
Biology,Cell: The Unit of Life,Cell: The Unit of Life,,90,,Match List-I with List-II. List-I List-II (A) Nucleolus (I) Site of formation of glycolipid (B) Centriole (II) Organization like the cartwheel (C) Leucoplasts (III) Site for active ribosomal RNA synthesis (D) Golgi apparatus (IV) For storing nutrients Choose the correct answer from the options given below,"A-III, B-IV, C-II, D-I","A-I, B-II, C-III, D-IV","A-III, B-II, C-IV, D-I","A-II, B-III, C-I, D-IV",D,2024,134,llm_flagged,llm=Cell: The Unit of Life; kw_score=1 kw=Cell: The Unit of Life,Cell: The Unit of Life
Biology,Cell: The Unit of Life,Cell: The Unit of Life,,90,,The DNA present in chloroplast is:,"Linear, single stranded","Circular, single stranded","Linear, double stranded","Circular, double stranded",D,2024,136,llm_flagged,llm=Cell: The Unit of Life; kw_score=1 kw=Molecular Basis of Inheritance,Molecular Basis of Inheritance
Biology,Biotechnology and its Applications,Biotechnology and its Applications,,90,,Which of the following are fused in somatic hybridization involving two varieties of plants?,Protoplsats,Pollens,Callus,Somatic embryos,D,2024,137,llm_flagged,llm=Biotechnology and its Applications; kw_score=1 kw=Ray Optics and Optical Instruments,Ray Optics and Optical Instruments
Biology,Respiration in Plants,Respiration in Plants,,90,,"Identify the step in tricarboxylic acid cycle, which does not involve oxidation of substrate.",Succinyl-CoA → Succinic acid,Isocitrate → α -ketoglutaric acid,Malic acid → Oxaloacetic acid,Succinic acid → Malic acid,D,2024,143,llm_flagged,llm=Respiration in Plants; kw_score=1 kw=Aldehydes Ketones and Carboxylic Acids,Aldehydes Ketones and Carboxylic Acids
Biology,Respiration in Plants,Respiration in Plants,,90,,Match List-I with List-II. List-I List-II (A) Citric acid cycle (I) Cytoplasm (B) Glycolysis (II) Mitochondrial matrix (C) Electron transport system (III) Intermembrane space of mitochondria (D) Proton gradient (IV) Inner mitochondrial membrane Choose the correct answer from the options given below.,"A-III, B-IV, C-I, D-II","A-IV, B-III, C-II, D-I","A-I, B-II, C-III, D-IV","A-II, B-I, C-IV, D-III",D,2024,144,llm_flagged,llm=Respiration in Plants; kw_score=1 kw=Cell: The Unit of Life,Cell: The Unit of Life
Biology,Morphology of Flowering Plants,Morphology of Flowering Plants,,90,,"Match List-I with List-II. List-I List-II (A) Rose (I) Twisted aestivation (B) Pea (II) Perigynous flower (C) Cotton (III) Drupe (D) Mango (IV) Marginal placentation Choose the correct answer from the options given below (1) A-IV, B-III, C-II, D-I (2) A-II, B-III, C-IV, D-I (3) A-II, B-IV, C-I, D-III (4) A-I, B-II, C-III, D-IV NEET (UG)-2024 (Code-_T3__) 148. Match List-I with List-II. List-I List-II (A) Robert May (I) Species area relationship (B) Alexander von Humboldt (II) Long term ecosystem experiment using out door plots (C) Paul Ehrlich (III) Global species diversity at about 7 million (D) David Tilman (IV) Rivet popper hypothesis Choose the correct answer from the options given below","A-I, B-III, C-II, D-IV","A-III, B-IV, C-II, D-I","A-II, B-III, C-I, D-IV","A-III, B-I, C-IV, D-II",A,2024,147,llm_flagged,llm=Morphology of Flowering Plants; kw_score=1 kw=Morphology of Flowering Plants,Morphology of Flowering Plants
Biology,Morphology of Flowering Plants,Morphology of Flowering Plants,,90,,Match List-I with List-II. List-I (Types of stamen) List-II (Example) (A) Monoadelphous (I) Citrus (B) Diadelphous (II) Pea (C) Polyadelphous (III) Lily (D) Epiphyllous (IV) China-rose Choose the correct answer from the options given below,"A-I, B-II, C-IV, D-III","A-III, B-I, C-IV, D-II","A-IV, B-II, C-I, D-III","A-IV, B-I, C-II, D-III",C,2024,149,llm_flagged,llm=Morphology of Flowering Plants; kw_score=0 kw=Unclassified,Unclassified
Biology,Biological Classification,Biological Classification,,90,,"Read the following statements and choose the set of correct statements. In the members of Phaeophyceae. A. Asexual reproduction occurs usually by biflagellate zoospores. B. Sexual reproduction is by oogamous method only. C. Stored food is in the form of carbohydrates which is either mannitol or laminarin D. The major pigments found are chlorophyll a, c and carotenoids and xanthophyll. E. Vegetative cells have a cellulosic wall, usually covered on the outside by gelatinous coating of algin. Choose the correct answer front the options given below:","A, C, D and E only","A, B, C and E only","A, B, C and D only","B, C, D and E only ZOOLOGY SECTION – A",C,2024,150,llm_flagged,llm=Biological Classification; kw_score=1 kw=Biomolecules,Biomolecules
Biology,Human Health and Disease,Human Health and Disease,,90,,Match List I with List II: List I List II A. Typhoid I. Fungus B. Leishmaniasis II. Nematode C. Ringworm III. Protozoa D. Filariasis IV. Bacteria Choose the correct answer from the options given below:,"A-III, B-I, C-IV, D-II","A-II, B-IV, C-III, D-I","A-I, B-III, C-II, D-IV","A-IV, B-III, C-I, D-II",D,2024,151,llm_flagged,llm=Human Health and Disease; kw_score=1 kw=Biological Classification,Biological Classification
Biology,Reproductive Health,Reproductive Health,,90,,Match List I with List II: List I List II A. Non-medicated IUD I. Multiload 375 B. Copper releasing IUD II. Progestonges C. Hormone releasing IUD III. Lippes loop D. Implants IV. LNG-20 Choose the correct answer from the options given below:,"A-IV, B-I, C-II, D-III","A-III, B-I, C-IV, D-II","A-III, B-I, C-II, D-IV","A-I, B-III, C-IV, D-II NEET (UG)-2024 (Code-_T3_)",B,2024,152,llm_flagged,llm=Reproductive Health; kw_score=1 kw=Chemical Coordination and Integration,Chemical Coordination and Integration
Biology,Human Reproduction,Human Reproduction,,90,,"Given below are two statements: Statement I: The presence or absence of hymen is not a reliable indicator of virginity. Statement II: The hymen is torn during the first coitus only. In the light of the above statements, choose the correct answer from the options given below:",Statement I is true but Statement II is false.,Statement I is false but Statement II is true.,Both Statement I and Statement II are true.,Both Statement I and Statement II are false.,A,2024,153,llm_flagged,llm=Human Reproduction; kw_score=0 kw=Unclassified,Unclassified
Biology,Structural Organisation in Animals,Structural Organisation in Animals,,90,,"In both sexes of cockroach, a pair of jointed filamentous structures called anal cerci are present on:",8th and 9th segment,11th segment,5th segment,10th segment,A,2024,154,llm_flagged,llm=Structural Organisation in Animals; kw_score=1 kw=Structural Organisation in Animals,Structural Organisation in Animals
Biology,Cell Cycle and Cell Division,Cell Cycle and Cell Division,,90,,Following are the stages of cell division: A. Gap 2 phase B. Cytokinesis C. Synthesis phase D. Karyokinesis E. Gap 1 phase Choose the correct sequence of stages from the options given below:,B-D-E-A-C,E-C-A-D-B,C-E-D-A-B,E-B-D-A-C,C,2024,159,llm_flagged,llm=Cell Cycle and Cell Division; kw_score=1 kw=Cell Cycle and Cell Division,Cell Cycle and Cell Division
Biology,Human Health and Disease,Human Health and Disease,,90,,Which of the following are Autoimmune disorders? A. Myasthenia gravis B. Rheumatoid arthritis C. Gout D. Muscular dystrophy E. Systemic Lupus Erythematosus (SLE) Choose the most appropriate answer from the options given below:,"B, C & E only","C, D & E only","A, B & D only","A, B & E only NEET (UG)-2024 (Code-_T3__)",D,2024,160,llm_flagged,llm=Human Health and Disease; kw_score=0 kw=Unclassified,Unclassified
Biology,Biomolecules,Biomolecules,,90,,Match List I with List II: List I List II A. Lipase I. Peptide bond B. Nuclease II. Ester bond C. Protease III. Glycosidic bond D. Amylase IV. Phosphodiester bond Choose the correct answer from the options given below:,"A-II, B-IV, C-I, D-III","A-IV, B-I, C-III, D-II","A-IV, B-II, C-III, D-I","A-III, B-II, C-I, D-IV",D,2024,161,llm_flagged,llm=Biomolecules; kw_score=1 kw=Biomolecules,Biomolecules
Biology,Evolution,Evolution,,90,,Which one of the following factors will not affect the Hardy-Weinberg equilibrium?,Gene migration,Constant gene pool,Genetic recombination,Genetic drift,B,2024,164,llm_flagged,llm=Evolution; kw_score=0 kw=Unclassified,Unclassified
Biology,Evolution,Evolution,,90,,Given below are some stages of human evolution. Arrange them in correct sequence. (Past to Recent) A. Homo habilis B. Homo sapiens C. Homo neanderthalensis D. Homo erectus Choose the correct sequence of human evolution from the options given below:,C-B-D-A,A-D-C-B,D-A-C-B,B-A-D-C,A,2024,165,llm_flagged,llm=Evolution; kw_score=1 kw=Ray Optics and Optical Instruments,Ray Optics and Optical Instruments
Biology,Body Fluids and Circulation,Body Fluids and Circulation,,90,,Following are the stages of pathway for conduction of an action potential through the heart: A. AV bundle B. Purkinje fibres C. AV node D. Bundle branches E. SA node Choose the correct sequence of pathway from the options given below:,B-D-E-C-A,E-A-D-B-C,E-C-A-D-B,A-E-C-B-D,A,2024,166,llm_flagged,llm=Body Fluids and Circulation; kw_score=1 kw=Thermal Properties of Matter,Thermal Properties of Matter
Biology,Breathing and Exchange of Gases,Breathing and Exchange of Gases,,90,,Which of the following factors are favourable for the formation of oxyhaemoglobin in alveoli?,Low pCO2 and High H+ concentration,Low pCO2 and High temperature,High pO2 and High pCO2,High pO2 and Lesser H+ concentration,A,2024,167,llm_flagged,llm=Breathing and Exchange of Gases; kw_score=1 kw=Breathing and Exchange of Gases,Breathing and Exchange of Gases
Biology,Biotechnology and its Applications,Biotechnology and its Applications,,90,,Match List I with List II: List I List II A. -1 antitrypsin I. Cotton bollworm B. Cry IAb II. ADA deficiency C. Cry IAc III. Emphysema D. Enzyme replacement therapy IV. Corn borer Choose the correct answer from the options given below:,"A-III, B-IV, C-I, D-II","A-II, B-IV, C-I, D-III","A-II, B-I, C-IV, D-III","A-III, B-I, C-II, D-IV NEET (UG)-2024 (Code-_T3_)",C,2024,168,llm_flagged,llm=Biotechnology and its Applications; kw_score=1 kw=Biomolecules,Biomolecules
