subject,chapter,concept,difficulty,par_time_sec,par_seconds,question_text,option_a,option_b,option_c,option_d,correct_option,year,q_no,review_status,reason,kw_chapter
Biology,Plant Kingdom,Plant Kingdom,,25,25,Which of the following statements is incorrect about gymnosperms?,They are heterosporous,Male and female gametophytes are free living,Most of them have narrow leaves with thick cuticle,Their seeds are not covered,B,2020,8,llm_flagged,llm=Plant Kingdom; kw_score=1 kw=Plant Kingdom,Plant Kingdom
Biology,Biodiversity and Conservation,Biodiversity and Conservation,,15,15,A species which was introduced for ornamentation but has become a trouble-some weed in India.,Parthenium hysterophorus,Eichhornia crassipes,Prosopis juliflora,Trapa spinosa,B,2020,9,llm_flagged,llm=Biodiversity and Conservation; kw_score=1 kw=Molecular Basis of Inheritance,Molecular Basis of Inheritance
Biology,Morphology of Flowering Plants,Morphology of Flowering Plants,,25,25,Correct position of floral parts over thalamus in mustard plant is Unacademy Select [55],"Gynoecium occupies the highest position, while the other parts are situated below it.","Margin of the thalamus grows upward, enclosing the ovary completely, and other parts arise below the ovary.",Gynoecium is present in the centre and other parts cover it partially.,"Gynoecium is situated in the centre, and other parts of the flower are located at the rim of the thalamus, at the same level.",A,2020,10,llm_flagged,llm=Morphology of Flowering Plants; kw_score=1 kw=Neural Control and Coordination,Neural Control and Coordination
Biology,Biotechnology - Principles and Processes,Biotechnology - Principles and Processes,,25,25,In Recombinant DNA technology antibiotics are used,to keep medium bacteria-free,to detect alien DNA,to impart disease-resistance to the host plant,as selectable markers,D,2020,11,llm_flagged,llm=Biotechnology - Principles and Processes; kw_score=1 kw=Current Electricity,Current Electricity
Biology,Biodiversity and Conservation,Biodiversity and Conservation,,30,30,According to Alexander von Humboldt,Species richness decreases with increasing area of exploration,"Species richness increases with increasing area, but only up to limit",There is no relationship between species richness and area explored.,Species richness goes on increasing with increasing area of exploration,B,2020,12,llm_flagged,llm=Biodiversity and Conservation; kw_score=1 kw=General Principles and Processes of Isolation of Elements,General Principles and Processes of Isolation of Elements
Biology,Sexual Reproduction in Flowering Plants,Sexual Reproduction in Flowering Plants,,20,20,Which of the following is incorrect for wind-pollinated plants?,Well exposed stamens and stigma,Many ovules in each ovary,Flowers are small and not brightly coloured,Pollen grains are light and non-sticky,B,2020,13,llm_flagged,llm=Sexual Reproduction in Flowering Plants; kw_score=1 kw=Sexual Reproduction in Flowering Plants,Sexual Reproduction in Flowering Plants
Biology,Morphology of Flowering Plants,Morphology of Flowering Plants,,15,15,Which of the following is the correct floral formula of Liliaceae?,% C1+2+,A(9)+ 1 G1 (2)  k(5) C(5) A5 G(2),Br P(3+3) A3+3 G(3), k(5) C(5) A5 G(2),C,2020,14,llm_flagged,llm=Morphology of Flowering Plants; kw_score=0 kw=Unclassified,Unclassified
Biology,Mineral Nutrition,Mineral Nutrition,,15,15,"In Glycine max, the product of biological nitrogen fixation is transported from the root nodules to other parts as",Ammonia,Glutamate,Nitrates,Ureides,D,2020,15,llm_flagged,llm=Mineral Nutrition; kw_score=1 kw=Mineral Nutrition,Mineral Nutrition
Biology,Principles of Inheritance and Variation,Principles of Inheritance and Variation,,10,10,The number of contrasting characters studied by Mendel for his experiment were,14,4,2,7,D,2020,16,llm_flagged,llm=Principles of Inheritance and Variation; kw_score=1 kw=Principles of Inheritance and Variation,Principles of Inheritance and Variation
Biology,Cell Cycle and Cell Division,Cell Cycle and Cell Division,,15,15,Attachment of spindle fibres to kinetochores of chromosomes becomes evident in,Anaphase,Telophase,Prophase,Metaphase,D,2020,17,llm_flagged,llm=Cell Cycle and Cell Division; kw_score=1 kw=General Principles and Processes of Isolation of Elements,General Principles and Processes of Isolation of Elements
Biology,Ecosystem,Ecosystem,,25,25,Match the items in Column-I with those in Column-II. Column I Column II (a) Herbivores-Plants (i) Commensalism (b) Mycorrhiza-Plants (ii) Mutualism (c) Sheep-Cattle (iii) Predation (d) Orchid-Tree (iv) Competition Select the correct option from following:,"(a)-(iv), (b)-(ii), (c)-(i), (d)-(iii)","(a)-(iii), (b)-(ii), (c)-(iv), (d)-(i)","(a)-(ii), (b)-(i), (c)-(iii), (d)-(iv)","(a)-(i), (b)-(iii), (c)-(iv), (d)-(ii)",B,2020,18,llm_flagged,llm=Ecosystem; kw_score=1 kw=General Principles and Processes of Isolation of Elements,General Principles and Processes of Isolation of Elements
Biology,Plant Growth and Development,Plant Growth and Development,,15,15,Vegetative propagule in Agave is,Rhizome,Bulbil,Offset,Eye Unacademy Select [59],B,2020,19,llm_flagged,llm=Plant Growth and Development; kw_score=0 kw=Unclassified,Unclassified
Biology,Biomolecules,Biomolecules,,25,25,Match the following. (a) Aquaporin (i) Amide (b) Asparagine (ii) Polysaccharide (c) Abscisic acid (iii) Polypeptide (d) Chitin (iv) Carotenoids Select the correct option:,"(a)-(iii), (b)-(i), (c)-(iv), (d)-(ii)","(a)-(ii), (b)-(iii), (c)-(iv), (d)-(i)","(a)-(ii), (b)-(i), (c)-(iv), (d)-(iii)","(a)-(iii), (b)-(i), (c) -(ii), (d)-(iv)",A,2020,20,llm_flagged,llm=Biomolecules; kw_score=1 kw=Biomolecules,Biomolecules
Biology,Mineral Nutrition,Mineral Nutrition,,20,20,Which of the following elements helps in maintaining the structure of ribosomes?,Magnesium,Zinc,Copper,Molybdenum,A,2020,21,llm_flagged,llm=Mineral Nutrition; kw_score=1 kw=The s-Block Elements,The s-Block Elements
Biology,Plant Growth and Development,Plant Growth and Development,,15,15,Who coined the term 'Kinetin'?,Skoog and Miller,Darwin,Went,Kurosawa,A,2020,22,llm_flagged,llm=Plant Growth and Development; kw_score=1 kw=Evolution,Evolution
Biology,Photosynthesis in Higher Plants,Photosynthesis in Higher Plants,,20,20,"During non-cyclic photophosphorylation, when electrons are lost from the reaction centre at PS II, what is the source which replaces these electrons?",Oxygen,Water,Carbon dioxide,Light,B,2020,25,llm_flagged,llm=Photosynthesis in Higher Plants; kw_score=0 kw=Unclassified,Unclassified
Biology,Cell Cycle and Cell Division,Cell Cycle and Cell Division,,10,10,"In a mitotic cycle, the correct sequence of phases is","S, G1, G2, M","G1, S, G, M","M, G1, G2, S","G, G2, S, M",B,2020,26,llm_flagged,llm=Cell Cycle and Cell Division; kw_score=0 kw=Unclassified,Unclassified
Biology,Biological Classification,Biological Classification,,20,20,"Inclusion bodies of blue- green, purple and green photosynthetic bacteria are",Contractile vacuoles,Gas vacuoles,Centrioles,Microtubules,B,2020,27,llm_flagged,llm=Biological Classification; kw_score=1 kw=Environmental Chemistry,Environmental Chemistry
Biology,Anatomy of Flowering Plants,Anatomy of Flowering Plants,,15,15,"Large, empty colourless cells of the adaxial epidermis along the veins of grass leaves are",Lenticels,Guard cells,Bundle sheath cells,Bulliform cells,D,2020,28,llm_flagged,llm=Anatomy of Flowering Plants; kw_score=0 kw=Unclassified,Unclassified
Biology,Cell: The Unit of Life,Cell: The Unit of Life,,15,15,The biosynthesis of ribosomal RNA occurs in,Ribosomes,Golgi apparatus,Microbodies,Nucleolus,D,2020,29,llm_flagged,llm=Cell: The Unit of Life; kw_score=1 kw=Environmental Chemistry,Environmental Chemistry
Biology,Anatomy of Flowering Plants,Anatomy of Flowering Plants,,20,20,Which of the following statements about cork cambium is incorrect?,It forms secondary cortex on its outerside,It forms a part of periderm,It is responsible for the formation of lenticels,It is a couple of layers thick,A,2020,31,llm_flagged,llm=Anatomy of Flowering Plants; kw_score=0 kw=Unclassified,Unclassified
Biology,Transport in Plants,Transport in Plants,,20,20,Select the incorrect statement.,Transport of molecules in phloem can be bidirectional.,Movement of minerals in xylem is unidirectional.,Unloading of sucrose at sink does not involve the utilization of ATP.,"Elements most easily mobilized in plants from one region to another are: phosphorus, sulphur, nitrogen and potassium.",C,2020,32,llm_flagged,llm=Transport in Plants; kw_score=2 kw=The p-Block Elements [boundary],The p-Block Elements
Biology,Environmental Issues,Environmental Issues,,15,15,Air (Prevention and Control of Pollution) Act was amended in 1987 to include among pollutants,Vehicular exhaust,Allergy causing pollen,Noise,Particulates of size 2.5 micrometre or below,C,2020,33,llm_flagged,llm=Environmental Issues; kw_score=1 kw=Environmental Chemistry,Environmental Chemistry
Biology,Plant Growth and Development,Plant Growth and Development,,20,20,Inhibitory substances in dormant seeds cannot be removed by subjecting seeds to,Gibberellic acid,Nitrate,Ascorbic acid,Chilling conditions,C,2020,34,llm_flagged,llm=Plant Growth and Development; kw_score=0 kw=Unclassified,Unclassified
Biology,Biotechnology - Principles and Processes,Biotechnology - Principles and Processes,,25,25,"Match the following techniques or instruments with their usage. (a) Bioreactor (i) Separation of DNA fragments (b) Electrophoresis (ii) Production of large quantities of products (c) PCR (iii) Detection of pathogen, based on antigen – antibody reaction (d) ELISA (iv) Amplification of nucleic acids Select the correct option from following:","(a)-(iii), (b)-(ii), (c)-(iv), (d)-(i)","(a)-(ii), (b)-(i), (c)-(iv), (d)-(iii)","(a)-(iv), (b)-(iii), (c)-(ii), (d)-(i)","(a)-(ii), (b)-(i), (c)-(iii), (d)-(iv)",B,2020,35,llm_flagged,llm=Biotechnology - Principles and Processes; kw_score=1 kw=Biomolecules,Biomolecules
Biology,Ecosystem,Ecosystem,,25,25,Which of the following statements is incorrect regarding the phosphorus cycle?,Phosphates are the major form of phosphorus reservoir,Phosphorus solubilising bacteria facilitate the release of phosphorus from organic remains,There is appreciable respiratory release of phosphorus into atmosphere,It is sedimentary cycle,C,2020,37,llm_flagged,llm=Ecosystem; kw_score=1 kw=The p-Block Elements,The p-Block Elements
Biology,Evolution,Evolution,,20,20,"After about how many years of formation of earth, life appeared on this planet?",500 billion years,50 million years,500 million years,50 billion years,C,2020,38,llm_flagged,llm=Evolution; kw_score=0 kw=Unclassified,Unclassified
Biology,Biotechnology - Principles and Processes,Biotechnology - Principles and Processes,,15,15,"In a mixture, DNA fragments are separated by",Bioprocess engineering,Restriction digestion,Electrophoresis,Polymerase chain reaction,C,2020,39,llm_flagged,llm=Biotechnology - Principles and Processes; kw_score=1 kw=Polymers,Polymers
Biology,Morphology of Flowering Plants,Morphology of Flowering Plants,,30,30,"Identify the correct features of Mango and Coconut fruits. (i) In both fruit is a drupe (ii) Endocarp is edible in both (iii) Mesocarp in Coconut is fibrous, and in Mango it is fleshy (iv) In both, fruit develops from monocarpellary ovary Select the correct option from below:","(i), (iii) and (iv) only","(i), (ii) and (iii) only",(i) and (iv) only,(i) and (ii) only,A,2020,40,llm_flagged,llm=Morphology of Flowering Plants; kw_score=0 kw=Unclassified,Unclassified
Biology,Plant Growth and Development,Plant Growth and Development,,30,30,"Match the following concerning the activity/function and the phytohormone involved. (a) Fruit ripener (i) Abscisic acid (b) Herbicide (ii) GA3 (c) Bolting agent (iii) 2, 4-D (d) Stress hormone (iv) Ethephon Select the correct option from following.","(a)-(ii), (b)-(iii), (c)-(iv), (d)-(i)","(a)-(iii), (b)-(iv), (c)-(ii), (d)-(i)","(a)-(iv), (b)-(iii), (c)-(ii), (d)-(i)","(a)-(iv), (b)-(ii), (c)-(i), (d)-(iii)",C,2020,43,llm_flagged,llm=Plant Growth and Development; kw_score=1 kw=Mechanical Properties of Solids,Mechanical Properties of Solids
Biology,Microbes in Human Welfare,Microbes in Human Welfare,,20,20,"For the commercial and industrial production of Citric Acid, which of the following microbes is used?",Aspergillus niger,Lactobacillus sp.,Saccharomyces cerevisiae,Clostridium butylicum,A,2020,46,llm_flagged,llm=Microbes in Human Welfare; kw_score=1 kw=Microbes in Human Welfare,Microbes in Human Welfare
Biology,Human Health and Disease,Human Health and Disease,,30,30,Which of the following STDs are not curable? Unacademy Select [68],"Genital herpes, Hepatitis B, HIV infection","Chlamydiosis, Syphilis, Genital warts","HIV, Gonorrhoea, Trichomoniasis","Gonorrhoea, Trichomoniasis, Hepatitis B",A,2020,47,llm_flagged,llm=Human Health and Disease; kw_score=1 kw=Reproductive Health,Reproductive Health
Biology,Biotechnology - Principles and Processes,Biotechnology - Principles and Processes,,30,30,Spooling is,Amplification of DNA,Cutting of separated DNA bands from the agarose gel,Transfer of separated DNA fragments to synthetic membranes,Collection of isolated DNA,D,2020,48,llm_flagged,llm=Biotechnology - Principles and Processes; kw_score=1 kw=Molecular Basis of Inheritance,Molecular Basis of Inheritance
Biology,Principles of Inheritance and Variation,Principles of Inheritance and Variation,,20,20,The best example for pleiotropy is,Skin colour,Phenylketonuria,Colour Blindness,ABO Blood group,B,2020,50,llm_flagged,llm=Principles of Inheritance and Variation; kw_score=1 kw=Body Fluids and Circulation,Body Fluids and Circulation
Biology,Structural Organisation in Animals,Structural Organisation in Animals,,30,30,"In cockroach, identify the parts of the foregut in correct sequence",Mouth → Oesophagus → Pharynx → Crop → Gizzard,Mouth → Crop → Pharynx → Oesophagus → Gizzard,Mouth → Gizzard → Crop → Pharynx → Oesophagus,Mouth → Pharynx → Oesophagus → Crop → Gizzard,D,2020,51,llm_flagged,llm=Structural Organisation in Animals; kw_score=1 kw=General Principles and Processes of Isolation of Elements,General Principles and Processes of Isolation of Elements
Biology,Microbes in Human Welfare,Microbes in Human Welfare,,30,30,Match the following columns and select the correct option. Column – I Column -II (a) Dragonflies (i) Biocontrol agents of several plant pathogens (b) Bacillus thuringiensis (ii) Get rid of Aphids and mosquitoes (c) Glomus (iii) Narrow spectrum insecticidal applications (d) Baculoviruses (iv) Biocontrol agents of lepidopteran plant pests (v) Absorb phosphorus from soil,"(a)-(iii), (b)-(v), (c)-(iv), (d)-(i)","(a)-(ii), (b)-(i), (c)-(iii), (d)-(iv)","(a)-(ii), (b)-(iii), (c)-(iv), (d)-(v)","(a)-(ii), (b)-(iv), (c)-(v), (d)-(iii)",D,2020,54,llm_flagged,llm=Microbes in Human Welfare; kw_score=1 kw=Electromagnetic Waves,Electromagnetic Waves
Biology,Digestion and Absorption,Digestion and Absorption,,30,30,Intrinsic factor that helps in the absorption of vitamin B12 is secreted by,Goblet cells,Hepatic cells,Oxyntic cells,Chief cells,C,2020,55,llm_flagged,llm=Digestion and Absorption; kw_score=1 kw=Biomolecules,Biomolecules
Biology,Human Reproduction,Human Reproduction,,25,25,"In human beings, at the end of 12 weeks (first trimester) of pregnancy, the following is observed.",Eyelids and eyelashes are formed,Most of the major organ systems are formed,The head is covered with fine hair,Movement of the foetus,B,2020,58,llm_flagged,llm=Human Reproduction; kw_score=0 kw=Unclassified,Unclassified
Biology,Neural Control and Coordination,Neural Control and Coordination,,30,30,Match the following columns and select the correct option. Column - I Column - II (a) Rods and (i) Absence of Cones photoreceptor cells (b) Blind Spot (ii) Cones are densely packed (c) Fovea (iii) Photoreceptor cells (d) Iris (iv) Visible coloured portion of the eye,"(a)-(iii), (b)-(i), (c)-(ii), (d)-(iv)","(a)-(ii), (b)-(iii), (c)-(i), (d)-(iv)","(a)-(iii), (b)-(iv), (c)-(ii), (d)-(i)","(a)-(ii), (b)-(iv), (c)-(iii), (d)-(i)",A,2020,59,llm_flagged,llm=Neural Control and Coordination; kw_score=1 kw=General Principles and Processes of Isolation of Elements,General Principles and Processes of Isolation of Elements
Biology,Biological Classification,Biological Classification,,30,30,The size of Pleuropneumonia - like Organism (PPLO) is,0.02m,1-2m,10-20m,0.1m,D,2020,60,llm_flagged,llm=Biological Classification; kw_score=0 kw=Unclassified,Unclassified
Biology,Digestion and Absorption,Digestion and Absorption,,30,30,The proteolytic enzyme rennin is found in,Intestinal juice,Bile juice,Gastric juice,Pancreatic juice,C,2020,61,llm_flagged,llm=Digestion and Absorption; kw_score=1 kw=Biomolecules,Biomolecules
Biology,Animal Kingdom,Animal Kingdom,,30,30,Match the following group of organisms with their respective distinctive characteristics and select the correct option. Organisms Characteristics (a) Platyhelminthes (i) Cylindrical body with no segmentation (b) Echinoderms (ii) Warm blooded animals with direct development (c) Hemichordates (iii) Bilateral symmetry with incomplete digestive system (d) Aves (iv) Radial symmetry with indirect development,"(a)-(iii), (b)-(iv), (c)-(i), (d)-(ii)","(a)-(ii), (b)-(iii), (c)-(iv), (d)-(i)","(a)-(iv), (b)-(i), (c)-(ii), (d)-(iii)","(a)-(i), (b)-(ii), (c)-(iii), (d)-(iv)",A,2020,62,llm_flagged,llm=Animal Kingdom; kw_score=1 kw=Environmental Chemistry,Environmental Chemistry
Biology,Microbes in Human Welfare,Microbes in Human Welfare,,20,20,"Cyclosporin A, used as immuno suppression agent, is produced from",Monascus purpureus,Saccharomyces cerevisiae,Penicillium notatum,Trichoderma polysporum Unacademy Select [74],D,2020,63,llm_flagged,llm=Microbes in Human Welfare; kw_score=0 kw=Unclassified,Unclassified
Biology,Excretory Products and their Elimination,Excretory Products and their Elimination,,30,30,The increase in osmolarity from outer to inner medullary interstitium is maintained due to (i) Close proximity between Henle's loop and vasa recta (ii) Counter current mechanism (iii) Selective secretion of HCO3¯ and hydrogen ions in PCT (iv) Higher blood pressure in glomerular capillaries,Only(ii),(iii) and (iv),"(i), (ii) and (iii)",(i) and (ii),D,2020,65,llm_flagged,llm=Excretory Products and their Elimination; kw_score=1 kw=Current Electricity,Current Electricity
Biology,Human Health and Disease,Human Health and Disease,,20,20,"The yellowish fluid ""colostrum"" secreted by mammary glands of mother during the initial days of lactation has abundant antibodies (IgA) to protect the infant. This type of immunity is called as",Passive immunity,Active immunity,Acquired immunity,Autoimmunity,A,2020,66,llm_flagged,llm=Human Health and Disease; kw_score=1 kw=Mechanical Properties of Fluids,Mechanical Properties of Fluids
Biology,Structural Organisation in Animals,Structural Organisation in Animals,,30,30,Match the following columns with reference to cockroach and select the correct option. Column – I Column - II (a) Grinding of the food particles (i) Hepatic caecal (b) Secrete gastric juice (ii) 10th segment (c) 10 pairs (iii) Proventriculus (d) Anal cerci (iv) Spiracles (v) Alary muscles,"(a)-(iii), (b)-(i), (c)-(iv), (d)-(ii)","(a)-(iv), (b)-(iii), (c)-(v), (d)-(ii)","(a)-(i), (b)-(iv), (c)-(iii), (d)-(ii)","(a)-(ii), (b)-(iii), (c)-(i), (d)-(iv)",A,2020,67,llm_flagged,llm=Structural Organisation in Animals; kw_score=1 kw=Structural Organisation in Animals,Structural Organisation in Animals
Biology,Biotechnology and its Applications,Biotechnology and its Applications,,30,30,RNA interference is used for which of the following purposes in the field of biotechnology?,to develop a plant tolerant to abiotic stresses,to develop a pest resistant plant against infestation by nematode,to enhance the mineral usage by the plant,to reduce post harvest losses,B,2020,68,llm_flagged,llm=Biotechnology and its Applications; kw_score=1 kw=Mechanical Properties of Solids,Mechanical Properties of Solids
Biology,Molecular Basis of Inheritance,Molecular Basis of Inheritance,,45,45,E.coli has only 4.6 × 106 base pairs and completes the process of replication within 38 minutes; then the average rate of polymerisation is approximately,2000 base pairs/second,3000 base pairs/second,4000 base pairs/second,1000 base pairs/second,A,2020,69,llm_flagged,llm=Molecular Basis of Inheritance; kw_score=1 kw=Polymers,Polymers
Biology,Human Health and Disease,Human Health and Disease,,30,30,According to Central Pollution Control Board [CPCB] what size (in diameter) of particulate is responsible for causing greater harm to human health?,3.5 micrometres,2.5 micrometres,4.0 micrometres,3.0 micrometres,B,2020,71,llm_flagged,llm=Human Health and Disease; kw_score=1 kw=Environmental Chemistry,Environmental Chemistry
Biology,Human Reproduction,Human Reproduction,,35,35,Select the correct option of haploid cells from the following groups.,"Primary oocyte, Secondary oocyte, Spermatid","Secondary spermatocyte, First polar body, Ovum","Spermatogonia, Primary spermatocyte, Spermatid","Primary spermatocyte, Secondary spermatocyte, Second polar body",B,2020,73,llm_flagged,llm=Human Reproduction; kw_score=1 kw=Environmental Chemistry,Environmental Chemistry
Biology,Excretory Products and their Elimination,Excretory Products and their Elimination,,35,35,Select the correct statement.,Atrial Natriuretic Factor increases the blood pressure.,Angiotensin II is a powerful vasodilator.,Counter current pattern of blood flow is not observed in vasa recta.,Reduction in Glomerular Filtration Rate activates JG cells to release renin.,D,2020,76,llm_flagged,llm=Excretory Products and their Elimination; kw_score=1 kw=Work Energy and Power,Work Energy and Power
Biology,Strategies for Enhancement in Food Production,Strategies for Enhancement in Food Production,,30,30,Inbreeding depression is,Reduced motility and immunity due to close inbreeding,Decreased productivity due to mating of superior male and inferior female,Decrease in body mass of progeny due to continued close inbreeding,Reduced fertility and productivity due to continued close inbreeding,D,2020,78,llm_flagged,llm=Strategies for Enhancement in Food Production; kw_score=1 kw=Environmental Chemistry,Environmental Chemistry
Biology,Biotechnology and its Applications,Biotechnology and its Applications,,30,30,The laws and rules to prevent unauthorised exploitation of bio-resources are termed as,Biopatenting,Bioethics,Bioengineering,Biopiracy,A,2020,80,llm_flagged,llm=Biotechnology and its Applications; kw_score=1 kw=Biotechnology and its Applications,Biotechnology and its Applications
Biology,Animal Kingdom,Animal Kingdom,,40,40,Match the following columns and select the correct option. Column - I Column - II (a) Aptenodytes (i) Flying fox (b) Pteropus (ii) Angel fish (c) Pterophyllum (iii) Lamprey (d) Petromyzon (iv) Penguin,"(a)-(iii), (b)-(iv), (c)-(ii), (d)-(i)","(a)-(iii), (b)-(iv), (c)-(i), (d)-(ii)","(a)-(iv), (b)-(i), (c)-(ii), (d)-(iii)","(a)-(ii), (b)-(i), (c)-(iv), (d)-(iii) Unacademy Select [81]",C,2020,82,llm_flagged,llm=Animal Kingdom; kw_score=0 kw=Unclassified,Unclassified
Biology,Evolution,Evolution,,35,35,"A Hominid fossil discovered in Java in 1891 (now extinct), having cranial capacity of about 900 cc was",Homo erectus,Neanderthal man,Homo sapiens,Australopithecus,A,2020,83,llm_flagged,llm=Evolution; kw_score=0 kw=Unclassified,Unclassified
Biology,Breathing and Exchange of Gases,Breathing and Exchange of Gases,,30,30,Match the following columns and select the correct option. Column - I Column - II (a) Pneumotaxic Centre (i) Alveoli (b) O2 Dissociation curve (ii) Pons region of brain (c) Carbonic Anhydrase (iii) Haemoglobin (d) Primary site of exchange of gases (iv) R.B.C.,"(a)-(i), (b)-(iii), (c)-(ii), (d)-(iv)","(a)-(ii), (b)-(iii), (c)-(iv), (d)-(i)","(a)-(iii), (b)-(ii), (c)-(iv), (d)-(i)","(a)-(iv), (b)-(i), (c)-(iii), (d)-(ii)",B,2020,85,llm_flagged,llm=Breathing and Exchange of Gases; kw_score=1 kw=Breathing and Exchange of Gases,Breathing and Exchange of Gases
Biology,Human Reproduction,Human Reproduction,,30,30,Which of the following conditions cause erythroblastosis foetalis?,Mother Rh+ve and foetus Rh–ve,Mother Rh–ve and foetus Rh+ve,Both mother and foetus Rh–ve,Both mother and foetus Rh+ve,B,2020,87,llm_flagged,llm=Human Reproduction; kw_score=0 kw=Unclassified,Unclassified
Biology,Animal Kingdom,Animal Kingdom,,30,30,"All vertebrates are chordates but all chordates are not vertebrates, why?",Notochord is replaced by vertebral column in adult of some chordates.,Ventral hollow nerve cord remains throughout life in some chordates.,All chordates possess vertebral column.,All chordates possess notochord throughout their life.,A,2020,88,llm_flagged,llm=Animal Kingdom; kw_score=0 kw=Unclassified,Unclassified
Biology,Chemical Coordination and Integration,Chemical Coordination and Integration,,35,35,Match the following columns and select the correct option. Column - I Column - II (a) Gout (i) Decreased levels of estrogen (b) Osteoporosis (ii) Low Ca++ ions in the blood (c) Tetany (iii) Accumulation of uric acid crystals (d) Muscular dystrophy (iv) Auto immune genetic disorder,"(a)-(ii), (b)-(i), (c)-(iii), (d)-(iv)","(a)-(iii), (b)-(i), (c)-(ii), (d)-(v)","(a)-(iv), (b)-(v), (c)-(i), (d)-(ii)","(a)-(i), (b)-(ii), (c)-(iii), (d)-(iv)",B,2020,89,llm_flagged,llm=Chemical Coordination and Integration; kw_score=1 kw=Body Fluids and Circulation,Body Fluids and Circulation
Biology,Molecular Basis of Inheritance,Molecular Basis of Inheritance,,15,15,"In the polynucleotide chain of DNA, a nitrogenous base is linked to the –OH of Unacademy Select [84]",3C pentose sugar,5C pentose sugar,1C pentose sugar,2C pentose sugar,C,2020,90,llm_flagged,llm=Molecular Basis of Inheritance; kw_score=1 kw=Molecular Basis of Inheritance,Molecular Basis of Inheritance
Physics,Unclassified,Unclassified,,50,50,A ball is thrown vertically downward with a velocity of 20 m/s from the top of a tower. It hits the ground after some time with a velocity of 80 m/s. The height of the tower is : (g = 10 m/s2),340 m,320 m,300 m,360 m,C,2020,14,fixable_low_conf,chapter=Unclassified (score=0),
